entity_id,num_source_files,source_files,company_name,cik,source_record_id,address_street,address_city,address_state,address_zip,address_country,source_name,website_url,contact_name,contact_email,phone,notes,company_status,stage,one_liner,is_gmp_facility,is_commercial,website_url_status,address_street_status,contact_name_status,contact_email_status,is_gmp_facility_status,is_commercial_status,company_name_clean,is_hq,name,google_latitude,google_longitude,google_geocode_source,google_geocode_formatted_address
ENT-000775,1,env_labs_standardized.csv,NASSAU COUNTY DEPT OF HEALTH,,TNI01516,"200 County Seat Drive, North Entrance",HEMPSTEAD,New York,,,env_labs,https://www.nassaucountyny.gov/health,,,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",NASSAU COUNTY DEPT OF HEALTH,True,HQ Lab @ NASSAU COUNTY DEPT OF HEALTH,40.7340429,-73.6346702,google_rooftop,"200 County Seat Dr, Mineola, NY 11501, USA"
ENT-000776,1,env_labs_standardized.csv,National Environment Lab,,TNI02699,서울특별시 동대문구 왕산로22길 78 동이빌딩(용두동),Seoul,Not Applicable,,,env_labs,https://www.nelab.re.kr/en/,고일하,nelab@nelab.re.kr,,,,,,,,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",National Environment Lab,True,HQ Lab @ National Environment Lab,38.7945952,-106.5348379,google_approximate,United States
ENT-000777,1,env_labs_standardized.csv,"National Testing Laboratories, Ltd.",,TNI02138,8833 Gross Point Rd,Ypsilanti,Michigan,,,env_labs,https://ntllaboratory.com/,Christine MacMillan,info@ntllaboratory.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,found_via_fallback_search,extracted,extracted,extracted,National Testing Laboratories,True,HQ Lab @ National Testing Laboratories,42.2411499,-83.61299389999999,google_approximate,"Ypsilanti, MI, USA"
ENT-000778,1,env_labs_standardized.csv,Natural Waters of Viti Pte Limited,,TNI02379,"11444 W. Olympic Blvd., Floor #2","Tavua, Fiji Island",Not Applicable,,,env_labs,https://www.fijiwater.com/,,delivery@fijiwater.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=5,fetched_ok=4,total_text_chars=15420)",extracted,extracted,extracted,Natural Waters of Viti Pte Limited,True,HQ Lab @ Natural Waters of Viti Pte Limited,38.7945952,-106.5348379,google_approximate,United States
ENT-000779,1,env_labs_standardized.csv,"Nautilus Environmental, Inc",,TNI02313,4340 Vandever Avenue,San Diego,California,,,env_labs,https://nautilusenvironmental.com/,Peter Arth,info@nautilusenvironmental.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,Nautilus Environmental,True,HQ Lab @ Nautilus Environmental,32.7880597,-117.1003231,google_rooftop,"4340 Vandever Ave, San Diego, CA 92120, USA"
ENT-000780,1,env_labs_standardized.csv,Neilson Research Corporation,,TNI00221,245 South Grape Street,Medford,Oregon,,,env_labs,https://nrclabs.com/,Trevor Wasmund,lims@nrclabs.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,found_via_fallback_search,found_via_fallback_search,extracted,extracted,Neilson Research,True,HQ Lab @ Neilson Research,42.3229789,-122.8727729,google_rooftop,"245 S Grape St, Medford, OR 97501, USA"
ENT-000781,1,env_labs_standardized.csv,NELANALYTICAL (#2534),,TNI01057,,WINSLOW,Maine,,,env_labs,https://www.nelabservices.com/,"Jessica Autieri, CXR: (207) 861-4517",info.us@analytichem.com,,,,,,explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,NELANALYTICAL 2534,True,HQ Lab @ NELANALYTICAL 2534,44.5472922,-69.6253279,google_approximate,"Winslow, ME 04901, USA"
ENT-000782,1,env_labs_standardized.csv,NELSON ANALYTICAL LAB - KEENE DIVISION,,TNI01036,,SWANZEY,New Hampshire,,,env_labs,https://nelsonanalytical.com/,,info@nelsonanalytical.com,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",NELSON ANALYTICAL LAB KEENE DIVISION,True,HQ Lab @ NELSON ANALYTICAL LAB KEENE DIVISION,42.8741204,-72.2795383,google_approximate,"Swanzey, NH, USA"
ENT-000783,1,env_labs_standardized.csv,NELSON ANALYTICAL LLC,,TNI01053,490 E Industrial Park Dr,MANCHESTER,New Hampshire,,,env_labs,https://nelsonanalytical.com/,Andrew Nelson,anelson@nelsonanalytical.com,,,,,,,,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",NELSON ANALYTICAL,False,Manchester Lab @ NELSON ANALYTICAL,42.9773904,-71.4095555,google_rooftop,"490 E Industrial Park Dr, Manchester, NH 03109, USA"
ENT-000784,1,env_labs_standardized.csv,NELSON ANALYTICAL LLC - MAINE DIVISION,,TNI01054,,KENNEBUNK,Maine,,,env_labs,https://nelsonanalytical.com/,,info@nelsonanalytical.com,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",NELSON ANALYTICAL,False,Kennebunk Lab @ NELSON ANALYTICAL,43.384549,-70.54364640000001,google_approximate,"Kennebunk, ME, USA"
ENT-000785,1,env_labs_standardized.csv,NESTLE WATERS QUALITY ASSURANCE LAB,,TNI01679,1544 E. WASHINGTON BLVD.,LOS ANGELES,California,,,env_labs,https://www.nqaclabs.com/,Manuel Chaidez,,,,,,,,,found_via_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",NESTLE WATERS QUALITY ASSURANCE LAB,True,HQ Lab @ NESTLE WATERS QUALITY ASSURANCE LAB,34.020154,-118.2457641,google_rooftop,"1544 E Washington Blvd, Los Angeles, CA 90021, USA"
ENT-000786,1,env_labs_standardized.csv,NESTLE WATERS SUPPLY SUD,,TNI01658,"rue Doct Perrier, 30310 Vergèze",VERGEZE,Not Applicable,,,env_labs,https://www.nestle-waters.fr/,,,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",NESTLE WATERS SUPPLY SUD,True,HQ Lab @ NESTLE WATERS SUPPLY SUD,38.7945952,-106.5348379,google_approximate,United States
ENT-000787,1,env_labs_standardized.csv,New Age Landmark Inc dba New Age Laboratories,,TNI00509,,South Haven,Michigan,,,env_labs,https://www.newagelaboratories.com/,Scott D. Wall,info@newagelaboratories.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,found_via_fallback_search,extracted,extracted,extracted,New Age Landmark,True,HQ Lab @ New Age Landmark,42.4030865,-86.2736407,google_approximate,"South Haven, MI 49090, USA"
ENT-000788,1,env_labs_standardized.csv,New Age/Landmark Inc. #2,,TNI00510,160 Veterans Boulevard,South Haven,Michigan,,,env_labs,http://www.newagelandmark.com,Scott D. Wall,swall@newagelaboratories.com,,,,,,,,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",New AgeLandmark,True,HQ Lab @ New AgeLandmark,42.407602,-86.2452788,google_rooftop,"160 Veterans Blvd, South Haven, MI 49090, USA"
ENT-000789,1,env_labs_standardized.csv,NEW ENGLAND BIOASSAY INC.,,TNI02408,276 Addison Road,WINDSOR,Connecticut,,,env_labs,https://nebio.com/,Kimberly Wills Laboratory Directory/CEO Ms. Wills,kimberly.wills@nebio.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,NEW ENGLAND BIOASSAY,True,HQ Lab @ NEW ENGLAND BIOASSAY,41.85838150000001,-72.67739399999999,google_rooftop,"276 Addison Rd, Windsor, CT 06095, USA"
ENT-000790,1,env_labs_standardized.csv,NEW ENGLAND TESTING LAB INC,,TNI01747,59 Greenhill Street,WEST WARWICK,Rhode Island,,,env_labs,https://www.newenglandtesting.com/index.php,"Gina Dionne, COO",Gina.Dionne@newenglandtesting.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,NEW ENGLAND TESTING LAB,True,HQ Lab @ NEW ENGLAND TESTING LAB,41.7200625,-71.4901435,google_rooftop,"59 Greenhill St, West Warwick, RI 02893, USA"
ENT-000791,1,env_labs_standardized.csv,NEW HAMPSHIRE DHHS PUBLIC HEALTH LABORATORIES,,TNI01056,29 Hazen Dr,CONCORD,New Hampshire,,,env_labs,https://www.dhhs.nh.gov/programs-services/population-health/public-health-laboratories,,PublicHealthLaboratories@dhhs.nh.gov,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",NEW HAMPSHIRE DHHS PUBLIC HEALTH LABORATORIES,True,HQ Lab @ NEW HAMPSHIRE DHHS PUBLIC HEALTH LABORATORIES,43.2194467,-71.5152386,google_rooftop,"29 Hazen Drive, Concord, NH 03301, USA"
ENT-000792,1,env_labs_standardized.csv,Newport News Shipbuilding- A Division of Huntington Ingalls Industries,,TNI01238,4101 Washington Ave,Newport News,Virginia,,,env_labs,https://www.hii.com/newport-news-shipbuilding/,Kari Wilkinson,Brian.Eller@hii-nns.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,found_via_fallback_search,extracted,extracted,Newport News Shipbuilding A Division of Huntington Ingalls Industries,True,HQ Lab @ Newport News Shipbuilding A Division of Huntington Ingalls Industries,36.9908312,-76.4333279,google_rooftop,"4101 Washington Ave, Newport News, VA 23607, USA"
ENT-000793,1,env_labs_standardized.csv,Newton Municipal Wastewater Laboratory,,TNI01924,,Newton,Kansas,,,env_labs,,,,,,,,,,,search_found_nothing,no_website_fallback_search_failed,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,Newton Municipal Wastewater Laboratory,True,HQ Lab @ Newton Municipal Wastewater Laboratory,38.0466779,-97.34503649999999,google_approximate,"Newton, KS, USA"
ENT-000794,1,env_labs_standardized.csv,NEWTOWN CREEK MICROBIOLOGY LABORATORY,,TNI01648,,BROOKLYN,New York,,,env_labs,https://www.nyc.gov/site/dep/index.page,Dimitri Katehis,dkatehis@dep.nyc.gov,,,,,,no_explicit_gmp,False,found_via_search,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=20794)",found_via_fallback_search,found_via_fallback_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=20794)",NEWTOWN CREEK MICROBIOLOGY LABORATORY,True,HQ Lab @ NEWTOWN CREEK MICROBIOLOGY LABORATORY,40.6781784,-73.9441579,google_approximate,"Brooklyn, NY, USA"
ENT-000795,1,env_labs_standardized.csv,NEWTOWN CREEK PROCESS CONTROL LAB,,TNI01518,,BROOKLYN,New York,,,env_labs,,,,,,,,,,,search_found_nothing,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,NEWTOWN CREEK PROCESS CONTROL LAB,True,HQ Lab @ NEWTOWN CREEK PROCESS CONTROL LAB,40.6781784,-73.9441579,google_approximate,"Brooklyn, NY, USA"
ENT-000796,1,env_labs_standardized.csv,"Niagara Bottling, LLC",,TNI02121,1440 Bridgegate Dr.,Howard,Pennsylvania,,,env_labs,https://www.niagarawater.com/,Andy Peykoff II President & CEO,bhess@niagarawater.com,,,,,,explicit_gmp,True,found_via_search,extracted,extracted,found_via_fallback_search,found_via_fallback_search,extracted,Niagara Bottling,True,HQ Lab @ Niagara Bottling,41.0142294,-77.6580534,google_approximate,"Howard, PA 16841, USA"
ENT-000797,1,env_labs_standardized.csv,NIAGARA CO SEWER DISTRICT  #1,,TNI01446,,WHEATFIELD,New York,,,env_labs,,,,,,,,,,,search_found_nothing,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,NIAGARA CO SEWER DISTRICT 1,True,HQ Lab @ NIAGARA CO SEWER DISTRICT 1,43.086889,-78.8895479,google_approximate,"Wheatfield, NY, USA"
ENT-000798,1,env_labs_standardized.csv,NIAGARA COUNTY WATER DISTRICT,,TNI01592,5450 Ernest Rd.,NIAGARA FALLS,New York,,,env_labs,https://www.niagaracounty.com/departments/s-z/water_district/index.php,Jennifer H. Bieber,,,,,,,no_explicit_gmp,False,found_via_search,extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=1,total_text_chars=4210)",extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=1,total_text_chars=4210)",NIAGARA COUNTY WATER DISTRICT,True,HQ Lab @ NIAGARA COUNTY WATER DISTRICT,43.15417799999999,-78.6489221,google_rooftop,"5450 Ernest Rd, Lockport, NY 14094, USA"
ENT-000799,1,env_labs_standardized.csv,NIAGARA FALLS WATER BOARD WASTEWATER  LABORATORY,,TNI01536,1201 Buffalo Ave,NIAGARA FALLS,New York,,,env_labs,https://nfwb.org/,Jordan Boyd,[email protected],,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,NIAGARA FALLS WATER BOARD WASTEWATER LABORATORY,True,HQ Lab @ NIAGARA FALLS WATER BOARD WASTEWATER LABORATORY,43.0822785,-79.0469134,google_range_interpolated,"1201 Buffalo Ave, Niagara Falls, NY 14303, USA"
ENT-000800,1,env_labs_standardized.csv,NIAGARA FALLS WATER QUALITY LABORATORY,,TNI01535,5815 Buffalo Ave.,NIAGARA FALLS,New York,,,env_labs,https://nfwb.org/,Jordan Boyd,[email protected],,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,NIAGARA FALLS WATER QUALITY LABORATORY,True,HQ Lab @ NIAGARA FALLS WATER QUALITY LABORATORY,43.0762204,-78.9973804,google_rooftop,"5815 Buffalo Ave, Niagara Falls, NY 14304, USA"
ENT-000801,1,env_labs_standardized.csv,"Niceville-Valparaiso Regional Sewer Board, Inc.",,TNI00512,507 Hwy 85 N,Niceville,Florida,,,env_labs,,,,,,,,,,,search_found_nothing,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,Niceville Valparaiso Regional Sewer Board,True,HQ Lab @ Niceville Valparaiso Regional Sewer Board,30.531366,-86.49211299999999,google_rooftop,"507 FL-85, Niceville, FL 32578, USA"
ENT-000802,1,env_labs_standardized.csv,"NORLITE, LLC",,TNI01718,628 S. Saratoga Street,COHOES,New York,,,env_labs,https://www.norliteagg.com/,,i nfo@norliteagg.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=33315)",extracted,extracted,extracted,NORLITE,True,HQ Lab @ NORLITE,42.75392799999999,-73.7033107,google_rooftop,"628 Saratoga St, Cohoes, NY 12047, USA"
ENT-000803,1,env_labs_standardized.csv,NORTH AMERICAN TESTING,,TNI02586,PO Box 323,NORWALK,Ohio,,,env_labs,https://www.northamericantesting.org/,Douglas Steele,email@northamericantesting.org,,,,,,no_explicit_gmp,True,found_via_search,extracted,found_via_fallback_search,extracted,extracted,extracted,NORTH AMERICAN TESTING,True,HQ Lab @ NORTH AMERICAN TESTING,41.24255309999999,-82.6157331,google_approximate,"Norwalk, OH, USA"
ENT-000804,1,env_labs_standardized.csv,North Davis Sewer District Laboratory,,TNI01988,4252 West 2200 South,Syracuse,Utah,,,env_labs,https://northdavissewer.gov/,,,,,,,,no_explicit_gmp,False,found_via_search,extracted,"checked_pages_not_found (pages_checked=6,fetched_ok=6,total_text_chars=29269)","checked_pages_not_found (pages_checked=6,fetched_ok=6,total_text_chars=29269)",extracted,"checked_pages_not_found (pages_checked=6,fetched_ok=6,total_text_chars=29269)",North Davis Sewer District Laboratory,True,HQ Lab @ North Davis Sewer District Laboratory,41.0835322,-112.1129975,google_rooftop,"4252 W 2200 S, Syracuse, UT 84075, USA"
ENT-000805,1,env_labs_standardized.csv,"North Shore Analytical, Inc.",,TNI01185,,Duluth,Minnesota,,,env_labs,https://northshoreanalytical.com/,"Linda Christensen, B.S.",info@northshoreanalytical.com,,,,,,,,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",North Shore Analytical,True,HQ Lab @ North Shore Analytical,46.7844571,-92.1055411,google_approximate,"Duluth, MN, USA"
ENT-000806,1,env_labs_standardized.csv,North Shore Water Reclamation District,,TNI02042,,Gurnee,Illinois,,,env_labs,https://northshorewrd.org/,,info@northshorewrd.org,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",North Shore Water Reclamation District,True,HQ Lab @ North Shore Water Reclamation District,42.3702996,-87.90201859999999,google_approximate,"Gurnee, IL, USA"
ENT-000807,1,env_labs_standardized.csv,North Texas Municipal Water District Environmental Laboratory,,TNI00069,501 East Brown Street Administration Building,Wylie,Texas,,,env_labs,https://www.ntmwd.com/,,mrickman@ntmwd.com,,,,,,no_explicit_gmp,False,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=30097)",found_via_fallback_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=30097)",North Texas Municipal Water District Environmental Laboratory,True,HQ Lab @ North Texas Municipal Water District Environmental Laboratory,33.0175461,-96.5332451,google_rooftop,"501 E Brown St, Wylie, TX 75098, USA"
ENT-000808,1,env_labs_standardized.csv,NORTH TONAWANDA WWTP,,TNI01493,830 River Road,N TONAWANDA,New York,,,env_labs,https://www.northtonawanda.gov/water,Jason Koepsell - Superintendent,[email protected],,,,,,no_explicit_gmp,False,found_via_search,extracted,extracted,extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=4,total_text_chars=19417)",NORTH TONAWANDA WWTP,True,HQ Lab @ NORTH TONAWANDA WWTP,43.0423677,-78.88882430000001,google_rooftop,"830 River Rd, North Tonawanda, NY 14120, USA"
ENT-000809,1,env_labs_standardized.csv,"North Water District Laboratory Services, Inc. Toxicology Laboratory",,TNI00015,130 S. Trade Center Pkwy.,Conroe,Texas,,,env_labs,https://www.nwdls.com/,,toxlab@nwdls.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=36760)",extracted,extracted,extracted,North Water District Laboratory Services,True,HQ Lab @ North Water District Laboratory Services,30.2104529,-95.4501835,google_rooftop,"130 S Trade Center Pkwy, Conroe, TX 77385, USA"
