entity_id,num_source_files,source_files,company_name,cik,source_record_id,address_street,address_city,address_state,address_zip,address_country,source_name,website_url,contact_name,contact_email,phone,notes,company_status,stage,one_liner,is_gmp_facility,is_commercial,website_url_status,address_street_status,contact_name_status,contact_email_status,is_gmp_facility_status,is_commercial_status,company_name_clean,is_hq,name
ENT-000575,1,env_labs_standardized.csv,Frontier Analytical Laboratory,,TNI01220,"5900 Hollis St., Suite L",El Dorado Hills,California,,,env_labs,https://www.frontieranalytical.com/,,danv@frontieranalytical.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=75990)",found_via_fallback_search,extracted,extracted,Frontier Analytical Laboratory,True,HQ Lab @ Frontier Analytical Laboratory
ENT-000576,1,env_labs_standardized.csv,FRONTIER TECHNICAL ASSOC INC,,TNI01557,9120 Main Street,WILLIAMSVILLE,New York,,,env_labs,https://frontiertechnical.com/,"David M. Harty, PE, BCEE",david.harty@frontiertechnical.com,,,,,,,,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",FRONTIER TECHNICAL ASSOC,True,HQ Lab @ FRONTIER TECHNICAL ASSOC
ENT-000577,1,env_labs_standardized.csv,FULTON SEWAGE TREATMENT PLANT,,TNI01506,141 S 1st St,FULTON,New York,,,env_labs,https://cityoffultonny.gov/,"James Rice, Mayor",,,,,,,no_explicit_gmp,False,found_via_search,extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=1,total_text_chars=7771)",extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=1,total_text_chars=7771)",FULTON SEWAGE TREATMENT PLANT,True,HQ Lab @ FULTON SEWAGE TREATMENT PLANT
ENT-000578,1,env_labs_standardized.csv,"Future Laboratories, Inc.",,TNI00453,,Milton,Florida,,,env_labs,,,,,,,,,,,search_found_nothing,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,Future Laboratories,True,HQ Lab @ Future Laboratories
ENT-000579,1,env_labs_standardized.csv,"Gabriel Laboratories, Ltd.",,TNI02032,1421 North Elston Ave.,Chicago,Illinois,,,env_labs,,,,,,,,,,,search_found_nothing,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,Gabriel Laboratories,True,HQ Lab @ Gabriel Laboratories
ENT-000580,1,env_labs_standardized.csv,Garden City Municipal Wastewater Laboratory,,TNI01897,301 N 8 th Street,Garden City,Kansas,,,env_labs,https://www.garden-city.org/,,,,,,,,no_explicit_gmp,False,found_via_search,extracted,"checked_pages_not_found (pages_checked=4,fetched_ok=3,total_text_chars=12675)","checked_pages_not_found (pages_checked=4,fetched_ok=3,total_text_chars=12675)",extracted,"checked_pages_not_found (pages_checked=4,fetched_ok=3,total_text_chars=12675)",Garden City Municipal Wastewater Laboratory,True,HQ Lab @ Garden City Municipal Wastewater Laboratory
ENT-000581,1,env_labs_standardized.csv,GARDEN STATE LABORATORIES INC,,TNI01287,,HILLSIDE,New Jersey,,,env_labs,https://www.gslabs.com/,"Harvey Klein, M.S.",info@gslabs.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,GARDEN STATE LABORATORIES,True,HQ Lab @ GARDEN STATE LABORATORIES
ENT-000582,1,env_labs_standardized.csv,GASPORT SD#1 STP,,TNI01609,4244 Bolton Rd,GASPORT,New York,,,env_labs,https://www.townofroyaltonny.gov/,,,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",GASPORT SD1 STP,True,HQ Lab @ GASPORT SD1 STP
ENT-000583,1,env_labs_standardized.csv,"GD Air Testing, Inc.",,TNI00142,"1825 Summit Ave, Suite 200",Plano,Texas,,,env_labs,https://gdair.com/,Dr. George Dai,drdai@gdair.com,,,,,,,,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",GD Air Testing,True,HQ Lab @ GD Air Testing
ENT-000584,1,env_labs_standardized.csv,"GEL Laboratories, LLC",,TNI00188,2040 Savage Road,Charleston,South Carolina,,,env_labs,https://www.gel.com/laboratories/,,mrkt@gel.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=35150)",found_via_fallback_search,extracted,extracted,GEL Laboratories,True,HQ Lab @ GEL Laboratories
ENT-000585,1,env_labs_standardized.csv,Geochemical Testing,,TNI02126,2005 North Center Avenue,Somerset,Pennsylvania,,,env_labs,https://geo-ces.com/,Dave Glessner,dglessner@geo-ces.com,,,,,,,,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Geochemical Testing,True,HQ Lab @ Geochemical Testing
ENT-000586,1,env_labs_standardized.csv,Georgia Power Environmental Laboratory,,TNI00456,,Atlanta,Georgia,,,env_labs,,,,,,,,,,,search_found_nothing,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,Georgia Power Environmental Laboratory,True,HQ Lab @ Georgia Power Environmental Laboratory
ENT-000587,1,env_labs_standardized.csv,GHM ENVIRONMENTAL,,TNI01677,,SAVONA,New York,,,env_labs,,,,,,,,,,,search_found_nothing,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,GHM ENVIRONMENTAL,True,HQ Lab @ GHM ENVIRONMENTAL
ENT-000588,1,env_labs_standardized.csv,Glen Canyon - Wahweap,,TNI01981,,Page,Arizona,,,env_labs,,,,,,,,,,,search_found_nothing,no_website_fallback_search_failed,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,Glen Canyon Wahweap,True,HQ Lab @ Glen Canyon Wahweap
ENT-000589,1,env_labs_standardized.csv,GLENS FALLS WATER LABORATORY,,TNI01633,2 Shermantown Road,GLENS FALLS,New York,,,env_labs,https://ny-glensfalls2.civicplus.com/,,,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",GLENS FALLS WATER LABORATORY,True,HQ Lab @ GLENS FALLS WATER LABORATORY
ENT-000590,1,env_labs_standardized.csv,GLOVERSVILLE WATER WORKS,,TNI01539,67 - 73 South Main St.,GLOVERSVILLE,New York,,,env_labs,https://www.gloversvillewater.com/,"Eric Lentini, Superintendent",amendetta@gloversvillewater.com,,,,,,no_explicit_gmp,False,found_via_search,extracted,extracted,found_via_fallback_search,extracted,"checked_pages_not_found (pages_checked=3,fetched_ok=3,total_text_chars=5684)",GLOVERSVILLE WATER WORKS,True,HQ Lab @ GLOVERSVILLE WATER WORKS
ENT-000591,1,env_labs_standardized.csv,GLOVERSVILLE-JOHNSTOWN JWTF,,TNI01435,191 Union Avenue,JOHNSTOWN,New York,,,env_labs,https://www.g-jwastewater.com/,Donna Renda,Wastewater@GJWastewater.com,,,,,,no_explicit_gmp,False,found_via_search,extracted,found_via_fallback_search,extracted,extracted,"checked_pages_not_found (pages_checked=5,fetched_ok=5,total_text_chars=7928)",GLOVERSVILLE JOHNSTOWN JWTF,True,HQ Lab @ GLOVERSVILLE JOHNSTOWN JWTF
ENT-000592,1,env_labs_standardized.csv,Gopher Resource - Tampa,,TNI02659,6505 Jewel Avenue,Tampa,Florida,,,env_labs,https://www.gopherresource.com/,,Info@GopherResource.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=41944)",found_via_fallback_search,extracted,extracted,Gopher Resource,False,Tampa Lab @ Gopher Resource
ENT-000593,1,env_labs_standardized.csv,Gopher Resource Corp. Laboratory,,TNI01144,"2900 Lone Oak Parkway , Ste 140A",Eagan,Minnesota,,,env_labs,https://www.gopherresource.com/,,Info@GopherResource.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=41954)",found_via_fallback_search,extracted,extracted,Gopher Resource,False,Eagan Lab @ Gopher Resource
ENT-000594,1,env_labs_standardized.csv,GORHAM WASTEWATER TREATMENT FACILITY LABORATORY,,TNI01042,20 Park Street,GORHAM,New Hampshire,,,env_labs,https://www.gorhamnh.gov/,,jjacques@gorhamnh.gov,,,,,,no_explicit_gmp,False,found_via_search,extracted,"checked_pages_not_found (pages_checked=2,fetched_ok=1,total_text_chars=2381)",found_via_fallback_search,extracted,"checked_pages_not_found (pages_checked=2,fetched_ok=1,total_text_chars=2381)",GORHAM WASTEWATER TREATMENT FACILITY LABORATORY,True,HQ Lab @ GORHAM WASTEWATER TREATMENT FACILITY LABORATORY
ENT-000595,1,env_labs_standardized.csv,"GPI LABORATORIES, INC.",,TNI01733,4403 Donker Ct SE,KENTWOOD,Michigan,,,env_labs,https://gpilabs.com/,,labs@gpilabs.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=114802)",extracted,extracted,extracted,GPI LABORATORIES,True,HQ Lab @ GPI LABORATORIES
ENT-000596,1,env_labs_standardized.csv,"Grace Consulting, Inc.",,TNI02661,,Plainfield,Indiana,,,env_labs,,,,,,,,,,,search_found_nothing,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,Grace Consulting,True,HQ Lab @ Grace Consulting
ENT-000597,1,env_labs_standardized.csv,GRAHAMSVILLE LABORATORY,,TNI01582,7870 State Route 42,GRAHAMSVILLE,New York,,,env_labs,,,,,,,,,,,search_found_nothing,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,GRAHAMSVILLE LABORATORY,True,HQ Lab @ GRAHAMSVILLE LABORATORY
ENT-000598,1,env_labs_standardized.csv,GRAND ISLAND WASTEWATER PLANT,,TNI01468,2255 Baseline Road,GRAND ISLAND,New York,,,env_labs,https://www.grand-island.ny.us/302/Wastewater-Department,Timothy Burns,,,,,,,no_explicit_gmp,False,found_via_search,extracted,extracted,"checked_pages_not_found (pages_checked=5,fetched_ok=5,total_text_chars=12150)",extracted,"checked_pages_not_found (pages_checked=5,fetched_ok=5,total_text_chars=12150)",GRAND ISLAND WASTEWATER PLANT,True,HQ Lab @ GRAND ISLAND WASTEWATER PLANT
ENT-000599,1,env_labs_standardized.csv,"Grants Pass Water Laboratory, Inc./The Water Lab",,TNI00217,"964 SE ""M"" Street, Suite 1",Grants Pass,Oregon,,,env_labs,https://www.gpwaterlab.com/,,info@gpwaterlab.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=7,total_text_chars=24767)",extracted,extracted,extracted,Grants Pass Water Laboratory,True,HQ Lab @ Grants Pass Water Laboratory
ENT-000600,1,env_labs_standardized.csv,GREAT LAKES ENVIRONMENTAL CENTER INC (MI),,TNI02205,739 Hastings St.,TRAVERSE CITY,Michigan,,,env_labs,https://www.glec.com/,"G.M ""Mick"" DeGraeve, Ph.D.",kbell@glec.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,GREAT LAKES ENVIRONMENTAL CENTER,False,Traverse City Lab @ GREAT LAKES ENVIRONMENTAL CENTER
ENT-000601,1,env_labs_standardized.csv,GREAT LAKES ENVIRONMENTAL CENTER INC (OH),,TNI02590,1295 King Avenue,COLUMBUS,Ohio,,,env_labs,https://www.glec.com/,,,,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=6,total_text_chars=32937)","checked_pages_not_found (pages_checked=8,fetched_ok=6,total_text_chars=32937)",extracted,extracted,GREAT LAKES ENVIRONMENTAL CENTER,False,Columbus Lab @ GREAT LAKES ENVIRONMENTAL CENTER
ENT-000602,1,env_labs_standardized.csv,"Green Country Testing, Inc. - OKC",,TNI02639,6510 S Western Ave Suite 207,Oklahoma City,Oklahoma,,,env_labs,https://greencountrytesting.com/,Susie Southwell,susies@greencountrytesting.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,Green Country Testing,False,Oklahoma City Lab @ Green Country Testing
ENT-000603,1,env_labs_standardized.csv,"Green Country Testing, Inc. - Tulsa",,TNI01389,6825 E 38th Street,Tulsa,Oklahoma,,,env_labs,https://greencountrytesting.com/,Brian Duzan,briand@greencountrytesting.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,Green Country Testing,False,Tulsa Lab @ Green Country Testing
ENT-000604,1,env_labs_standardized.csv,Green Leaf Lab,,TNI02452,"251 Lathrop Way, Suite E",Portland,Oregon,,,env_labs,https://greenleaflab.org/,"Dr. Robert W. Martin, Jr., Ph.D.",Rowshan.reordan@greenleaflabs.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,found_via_fallback_search,extracted,extracted,Green Leaf Lab,False,Portland Lab @ Green Leaf Lab
ENT-000605,1,env_labs_standardized.csv,Green Leaf Lab - Rogue River,,TNI02715,"251 Lathrop Way, Suite E",Rogue River,Oregon,,,env_labs,https://greenleaflab.org/,Rowshan Reordan,Eric.Wendt@greenleaflabs.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,found_via_fallback_search,extracted,extracted,Green Leaf Lab,False,Rogue River Lab @ Green Leaf Lab
ENT-000606,1,env_labs_standardized.csv,GreenWater Laboratory / CyanoLab,,TNI02510,"205 Zeagler Drive, Suite 302",Palatka,Florida,,,env_labs,https://greenwaterlab.com/,"Amanda Foss, M.S., M.S.",info@greenwaterlab.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,GreenWater Laboratory CyanoLab,True,HQ Lab @ GreenWater Laboratory CyanoLab
ENT-000607,1,env_labs_standardized.csv,Guadalupe-Blanco River Authority Regional Laboratory,,TNI00060,2225 E. Common Street,Seguin,Texas,,,env_labs,https://www.gbra.org/,,EMAIL GBRA,,,,,,no_explicit_gmp,False,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=220813)",extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=220813)",Guadalupe Blanco River Authority Regional Laboratory,True,HQ Lab @ Guadalupe Blanco River Authority Regional Laboratory
ENT-000608,1,env_labs_standardized.csv,Gulf Coast Analytical Laboratories LLC dba Pace Analytical Gulf Coast,,TNI01390,,Baton Rouge,Louisiana,,,env_labs,https://www.pacelabs.com/,Russell McNiece,russell.mcneice@pacelabs.com,,,,,,explicit_gmp,True,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,extracted,extracted,Gulf Coast Analytical Laboratories,True,HQ Lab @ Gulf Coast Analytical Laboratories
ENT-000609,1,env_labs_standardized.csv,Gulf Coast Authority,,TNI00085,910 Bay Area Blvd.,Pasadena,Texas,,,env_labs,https://www.gcatx.org/,,[email protected],,,,,,no_explicit_gmp,False,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=34158)",extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=34158)",Gulf Coast Authority,True,HQ Lab @ Gulf Coast Authority
ENT-000610,1,env_labs_standardized.csv,Gulf Coast Testing LLC,,TNI02493,4378 Park Avenue,Prairieville,Louisiana,,,env_labs,https://gctla.com/,William Daniel,william.daniel@gctla.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,found_via_fallback_search,extracted,extracted,Gulf Coast Testing,True,HQ Lab @ Gulf Coast Testing
ENT-000611,1,env_labs_standardized.csv,Gulf States Environmental Laboratories Inc,,TNI01391,,Shreveport,Louisiana,,,env_labs,https://gulfstateslab.com/,,,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Gulf States Environmental Laboratories,True,HQ Lab @ Gulf States Environmental Laboratories
ENT-000612,1,env_labs_standardized.csv,H&P Mobile Geochemistry Inc,,TNI02365,2470 IMPALA DRIVE,Carlsbad,California,,,env_labs,https://handpmg.com/,Lisa Eminhizer,info@handpmg.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,found_via_fallback_search,extracted,extracted,extracted,HP Mobile Geochemistry,True,HQ Lab @ HP Mobile Geochemistry
ENT-000613,1,env_labs_standardized.csv,H2O Quality Laboratory a Division of Prince William Water,,TNI01240,1861 Rippon Boulevard,Woodbridge,Virginia,,,env_labs,https://princewilliamwater.org/our-water/testing/contact-the-h2o-quality-laboratory,,h2oLab@pwwater.org,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",H2O Quality Laboratory a Division of Prince William Water,True,HQ Lab @ H2O Quality Laboratory a Division of Prince William Water
ENT-000614,1,env_labs_standardized.csv,HAMPTON- CLARKE,,TNI01278,175 US Highway 46 STE D,FAIRFIELD,New Jersey,,,env_labs,https://www.hcvlab.com/,"Rose DiMeo, President",[email protected],,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,HAMPTON CLARKE,False,Fairfield Lab @ HAMPTON CLARKE
ENT-000615,1,env_labs_standardized.csv,HAMPTON-CLARKE INC,,TNI02253,175 US Highway 46 STE D,MOUNT LAUREL,New Jersey,,,env_labs,https://www.hampton-clarke.com/,"Rose DiMeo, President",[email protected],,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,HAMPTON CLARKE,False,Mount Laurel Lab @ HAMPTON CLARKE
ENT-000616,1,env_labs_standardized.csv,Harris County Pollution Control Services Department,,TNI00045,"101 South Richey, Suite H",Pasadena,Texas,,,env_labs,https://pcs.harriscountytx.gov/,,pollution.control@pcs.hctx.net,,,,,,no_explicit_gmp,False,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=52439)",extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=52439)",Harris County Pollution Control Services Department,True,HQ Lab @ Harris County Pollution Control Services Department
