lab_id,company_name,lab_name,street_address,city,state,zip_code,is_hq,company_url,contact_name,contact_email,latitude,longitude,lab_type,data_source,phone_number,clia_number,specialty,date_collected
CLIA_CA_01159,"J Robert West Md, Dba West Dermatology","J Robert West Md, Dba West Dermatology","116 S Palisade Dr, Ste 208",Santa Maria,CA,93454,,,,,,,clinical,CMS_CLIA,(805) 922-3632,05D1064504,Routine Chemistry,20250121
CLIA_CA_01160,Frank F Luo Md Inc,Frank F Luo Md Inc,1180 Laurel St,Pasadena,CA,91103,,,,,,,clinical,CMS_CLIA,(626) 589-8525,05D1064505,Routine Chemistry,20240125
CLIA_CA_01161,"Robert E Beer, Md, Inc","Robert E Beer, Md, Inc","2221 Balfour Rd, Ste A",Brentwood,CA,94513,,,,,,,clinical,CMS_CLIA,(925) 240-9116,05D1064790,Routine Chemistry,20251118
CLIA_CA_01162,Altasciences Los Angeles,Altasciences Los Angeles,5630 Cerritos Ave,Cypress,CA,90630,,,,,,,clinical,CMS_CLIA,(714) 252-0700,05D1064850,Routine Chemistry,20190614
CLIA_CA_01163,Precision Aspiration And Biopsy,Precision Aspiration And Biopsy,1125 S Beverly Dr Ste 602,Los Angeles,CA,90035,,,,,,,clinical,CMS_CLIA,(310) 702-6701,05D1064899,Routine Chemistry,20251215
CLIA_CA_01164,"Elisa K Yoo, Md, Pc","Elisa K Yoo, Md, Pc","3801 Katella Ave, Ste 414",Los Alamitos,CA,90720,,,,,,,clinical,CMS_CLIA,(562) 430-9900,05D1065093,Routine Chemistry,20241016
CLIA_CA_01165,Urgent Care Center Of South Bay,Urgent Care Center Of South Bay,4305 Torrance Blvd Ste 106,Torrance,CA,90503,,,,,,,clinical,CMS_CLIA,(310) 542-9758,05D1065107,Routine Chemistry,20100505
CLIA_CA_01166,California Cancer Associates For,California Cancer Associates For,"326 Santa Fe Dr, Suite 105",Encinitas,CA,92024,,,,,,,clinical,CMS_CLIA,(559) 326-1222,05D1065148,Routine Chemistry,20180328
CLIA_CA_01167,Del Mar M E D,Del Mar M E D,"12395 El Camino Real, Ste 200",San Diego,CA,92130,,,,,,,clinical,CMS_CLIA,(858) 755-6647,05D1065292,Routine Chemistry,20240724
CLIA_CA_01168,"Daniel Behroozan, Md","Daniel Behroozan, Md","2221 Lincoln Blvd, Ste 100",Santa Monica,CA,90405,,,,,,,clinical,CMS_CLIA,(310) 392-1111,05D1066053,Routine Chemistry,20250929
CLIA_CA_01169,Los Palos Pathology Lab,Los Palos Pathology Lab,1083 Los Palos Dr,Salinas,CA,93901,,,,,,,clinical,CMS_CLIA,(831) 594-1537,05D1067003,Routine Chemistry,20230815
CLIA_CA_01170,Life Technologies Clinical Services Lab,Life Technologies Clinical Services Lab,910 Riverside Pkwy Ste 60,West Sacramento,CA,95605,,,,,,,clinical,CMS_CLIA,(916) 375-7227,05D1067109,Routine Chemistry,20111020
CLIA_CA_01171,California Ivf Fertility Center,California Ivf Fertility Center,"2590 Venture Oaks Way, Ste 103",Sacramento,CA,95833,,,,,,,clinical,CMS_CLIA,(916) 979-5599,05D1067740,Routine Chemistry,20230126
CLIA_CA_01172,"Forefront Dermatology - Pacific, Pc Dba","Forefront Dermatology - Pacific, Pc Dba","1661 Soquel Dr, Bldg B",Santa Cruz,CA,95065,,,,,,,clinical,CMS_CLIA,(831) 476-2444,05D1069923,Routine Chemistry,20250205
CLIA_CA_01173,Golden State Dermatology Associates,Golden State Dermatology Associates,"2490 Hospital Dr, Ste 201",Mountain View,CA,94040,,,,,,,clinical,CMS_CLIA,(650) 962-4600,05D1070461,Routine Chemistry,20230816
CLIA_CA_01174,Valley Urology Inc,Valley Urology Inc,"6113 N Fresno St, Ste 101",Fresno,CA,93710,,,,,,,clinical,CMS_CLIA,(559) 250-7927,05D1070679,Routine Chemistry,20250805
CLIA_CA_01175,Integrated Dermatology,Integrated Dermatology,"3325 Palo Verde Ave, Ste 107",Long Beach,CA,90808,,,,,,,clinical,CMS_CLIA,(562) 420-8333,05D1071022,Routine Chemistry,20240926
CLIA_CA_01176,Ravi Shankar Md,Ravi Shankar Md,"44215 15th St West, Ste 105",Wilsona Gardens,CA,93534,,,,,,,clinical,CMS_CLIA,(661) 948-8000,05D1071297,Routine Chemistry,20250626
CLIA_CA_01177,Manhattan Beach Dermatology,Manhattan Beach Dermatology,2809 N Sepulveda Blvd,Manhattan Beach,CA,90266,,,,,,,clinical,CMS_CLIA,(310) 802-8180,05D1071461,Routine Chemistry,20230420
CLIA_CA_01178,"Khosrow Mehrany, Md Inc","Khosrow Mehrany, Md Inc",219 Meridian Ave,San Jose,CA,95126,,,,,,,clinical,CMS_CLIA,(408) 335-3966,05D1072821,Routine Chemistry,20250807
CLIA_CA_01179,"Golden State Dermatology Associates, Inc","Golden State Dermatology Associates, Inc",20911 Earl St Ste 310,Torrance,CA,90503,,,,,,,clinical,CMS_CLIA,(310) 370-9970,05D1074270,Routine Chemistry,20230418
CLIA_CA_01180,"Prithipal S Sethi, Md, Inc","Prithipal S Sethi, Md, Inc",3133 W March Lane Ste 1040,Stockton,CA,95219,,,,,,,clinical,CMS_CLIA,(209) 464-3627,05D1074973,Routine Chemistry,20250603
CLIA_CA_01181,Advanced Dermatology,Advanced Dermatology,230 Newport Center Dr Ste 200,Newport Beach,CA,92660,,,,,,,clinical,CMS_CLIA,(949) 706-7766,05D1075013,Routine Chemistry,20220901
CLIA_CA_01182,"Center For Advanced Dermatology, Inc","Center For Advanced Dermatology, Inc","301 W Huntington Dr, Ste 215",Arcadia,CA,91007,,,,,,,clinical,CMS_CLIA,(626) 446-4663,05D1075041,Routine Chemistry,20241212
CLIA_CA_01183,"Biomat Usa, Inc","Biomat Usa, Inc",355 E 3rd St,Calexico,CA,92231,,,,,,,clinical,CMS_CLIA,(760) 693-9840,05D1075051,Routine Chemistry,20210817
CLIA_CA_01184,Laser And Skin Surgery Center,Laser And Skin Surgery Center,3835 J St,Sacramento,CA,95816,,,,,,,clinical,CMS_CLIA,(916) 456-0400,05D1075253,Routine Chemistry,20180808
CLIA_CA_01185,Golden State Dermatology Associates Inc,Golden State Dermatology Associates Inc,"3400 Lomita Blvd, Ste 503",Torrance,CA,90505,,,,,,,clinical,CMS_CLIA,(310) 257-1988,05D1075441,Routine Chemistry,20230418
CLIA_CA_01186,Castle Dermatology Institute,Castle Dermatology Institute,18555 Ventura Blvd Ste E,Tarzana,CA,91356,,,,,,,clinical,CMS_CLIA,(818) 344-3376,05D1075640,Routine Chemistry,20230829
CLIA_CA_01187,Temecula Valley Digestive Disease,Temecula Valley Digestive Disease,"35100 Makena Ave, Ste #103",Murrieta,CA,92563,,,,,,,clinical,CMS_CLIA,(951) 574-4750,05D1076162,Routine Chemistry,20140605
CLIA_CA_01188,Gardens Medical Center Inc,Gardens Medical Center Inc,7218 Garfield Ave,Bell Gardens,CA,90201,,,,,,,clinical,CMS_CLIA,(562) 927-1111,05D1076583,Routine Chemistry,20191127
CLIA_CA_01189,Robert B Klein Md Inc,Robert B Klein Md Inc,"18350 Roscoe Blvd, Ste 701",Northridge,CA,91325,,,,,,,clinical,CMS_CLIA,(818) 885-9400,05D1077328,Routine Chemistry,20260113
CLIA_CA_01190,Sierra Hematology & Oncology Medical Center,Sierra Hematology & Oncology Medical Center,8100 Bruceville Rd,Sacramento,CA,95823,,,,,,,clinical,CMS_CLIA,(916) 689-9300,05D1077487,Routine Chemistry,20230125
CLIA_CA_01191,Eye Associates Of Sebastopol,Eye Associates Of Sebastopol,6880 Palm Ave,Sebastopol,CA,95472,,,,,,,clinical,CMS_CLIA,(707) 823-7628,05D1077728,Routine Chemistry,20240911
CLIA_CA_01192,Beverly Hills Cancer Center,Beverly Hills Cancer Center,8900 Wilshire Blvd,Beverly Hills,CA,90211,,,,,,,clinical,CMS_CLIA,(310) 432-8910,05D1077766,Routine Chemistry,20250122
CLIA_CA_01193,California Cancer Associates For,California Cancer Associates For,"28078 Baxter Rd,  Ste 140",Murrieta,CA,92563,,,,,,,clinical,CMS_CLIA,(800) 456-5860,05D1078087,Routine Chemistry,20160726
CLIA_CA_01194,Gcc Laboratory,Gcc Laboratory,"4820 Business Center Dr, Ste 100B",Fairfield,CA,94534,,,,,,,clinical,CMS_CLIA,(707) 688-4335,05D1078088,Routine Chemistry,20160711
CLIA_CA_01195,"Lakeside Medical Organization, A Med Group, Inc","Lakeside Medical Organization, A Med Group, Inc",7325 Medical Center Dr Ste 300,West Hills,CA,91307,,,,,,,clinical,CMS_CLIA,(818) 595-3582,05D1078346,Routine Chemistry,20181010
CLIA_CA_01196,Solano Dermatology Associates,Solano Dermatology Associates,"600 Nut Tree Rd, Ste 260",Vacaville,CA,95687,,,,,,,clinical,CMS_CLIA,(707) 452-7222,05D1078752,Routine Chemistry,20251015
CLIA_CA_01197,"Phamatech, Inc","Phamatech, Inc",15175 Innovation Dr,San Diego,CA,92128,,,,,,,clinical,CMS_CLIA,(858) 643-5555,05D1078844,Routine Chemistry,20250710
CLIA_CA_01198,Dermatology Professionals Inc,Dermatology Professionals Inc,"9878 Hibert St, Ste 100",San Diego,CA,92131,,,,,,,clinical,CMS_CLIA,(858) 693-3000,05D1079683,Routine Chemistry,20240724
CLIA_CA_01199,Comprehensive Dermatology Group,Comprehensive Dermatology Group,"781 Gardenview Court, Ste 201",Encinitas,CA,92024,,,,,,,clinical,CMS_CLIA,(760) 634-3376,05D1079755,Routine Chemistry,20250731
CLIA_CA_01200,"Alakor Healthcare, Llc","Alakor Healthcare, Llc",323 S Heliotrope Ave,Monrovia,CA,91016,,,,,,,clinical,CMS_CLIA,(626) 408-9821,05D1079813,Routine Chemistry,20081205
CLIA_CA_01201,"Biomat Usa, Inc","Biomat Usa, Inc",13473 Perris Blvd,Moreno Valley,CA,92553,,,,,,,clinical,CMS_CLIA,(951) 243-0220,05D1081650,Routine Chemistry,20210609
CLIA_CA_01202,Acacio Fertility Center,Acacio Fertility Center,27882 Forbes Rd Ste 200,Laguna Niguel,CA,92677,,,,,,,clinical,CMS_CLIA,(949) 249-9200,05D1082557,Routine Chemistry,20141024
CLIA_CA_01203,Scpmg 1515 Mohs Laboratory,Scpmg 1515 Mohs Laboratory,1515 N Vermont Ave 5th Fl,Los Angeles,CA,90027,,,,,,,clinical,CMS_CLIA,(323) 783-3195,05D1082649,Routine Chemistry,20230418
CLIA_CA_01204,"Golden State Dermatology Associates, Inc","Golden State Dermatology Associates, Inc",9269 Sierra College Blvd,Roseville,CA,95661,,,,,,,clinical,CMS_CLIA,(916) 772-1585,05D1082730,Routine Chemistry,20250311
CLIA_CA_01205,"Natera, Inc.","Natera, Inc.",201 Industrial Rd Ste 410,San Carlos,CA,94070,,,,,,,clinical,CMS_CLIA,(650) 249-9090,05D1082992,Routine Chemistry,20121115
CLIA_CA_01206,Central Coast Oncology & Hematology,Central Coast Oncology & Hematology,1669 Dominican Way,Santa Cruz,CA,95065,,,,,,,clinical,CMS_CLIA,(831) 475-2220,05D1083014,Routine Chemistry,20241106
CLIA_CA_01207,Heritage Victor Valley Medical Group,Heritage Victor Valley Medical Group,12370 Hesperia Rd Ste 15,Victorville,CA,92395,,,,,,,clinical,CMS_CLIA,(760) 261-5292,05D1084500,Routine Chemistry,20240404
CLIA_CA_01208,Payam Abrishami Md Inc,Payam Abrishami Md Inc,5010 Chesebro Rd,Agoura Hills,CA,91301,,,,,,,clinical,CMS_CLIA,(818) 338-7097,05D1084547,Routine Chemistry,20240222
CLIA_CA_01209,Bhi Diagnostics,Bhi Diagnostics,"8920 Wilshire Blvd, St 310",Beverly Hills,CA,90211,,,,,,,clinical,CMS_CLIA,(310) 918-9920,05D1084596,Routine Chemistry,20260127
CLIA_CA_01210,Pain & Rehabilitative Consultants,Pain & Rehabilitative Consultants,1335 Stanford Ave,Emeryville,CA,94608,,,,,,,clinical,CMS_CLIA,(510) 647-5101,05D1084815,Routine Chemistry,20251119
CLIA_CA_01211,"Abraham Ishaaya, Md, Inc","Abraham Ishaaya, Md, Inc",9230 W Olympic Blvd,Beverly Hills,CA,90212,,,,,,,clinical,CMS_CLIA,(909) 630-3068,05D1085773,Routine Chemistry,20231113
CLIA_CA_01212,Epic Care,Epic Care,6380 Clark Ave,Dublin,CA,94568,,,,,,,clinical,CMS_CLIA,(925) 875-1677,05D1085817,Routine Chemistry,20220119
CLIA_CA_01213,Center For Rheumatology,Center For Rheumatology,"8640 W 3rd St, Ste 300",Los Angeles,CA,90048,,,,,,,clinical,CMS_CLIA,(310) 659-7117,05D1086289,Routine Chemistry,20250508
CLIA_CA_01214,Pain Management Specialists,Pain Management Specialists,"10 Santa Rosa,  Ste 201",San Luis Obispo,CA,93405,,,,,,,clinical,CMS_CLIA,(805) 544-7246,05D1087052,Routine Chemistry,20240306
CLIA_CA_01215,Vibra Hospital Of Northern California,Vibra Hospital Of Northern California,2801 Eureka Way,Redding,CA,96001,,,,,,,clinical,CMS_CLIA,(530) 246-9000,05D1088170,Routine Chemistry,20110826
CLIA_CA_01216,"Spanish Hills Interventional Pain Specialist,","Spanish Hills Interventional Pain Specialist,",1100 Paseo Camarillo,Camarillo,CA,93010,,,,,,,clinical,CMS_CLIA,(805) 484-8558,05D1088479,Routine Chemistry,20190322
CLIA_CA_01217,Agendia Inc,Agendia Inc,22 Morgan,Irvine,CA,92618,,,,,,,clinical,CMS_CLIA,(949) 540-6300,05D1089250,Routine Chemistry,20221031
CLIA_CA_01218,Adam M Rotunda Md,Adam M Rotunda Md,"1100 Quail St, Ste 102",Newport Beach,CA,92660,,,,,,,clinical,CMS_CLIA,(310) 902-5513,05D1089291,Routine Chemistry,20260121
CLIA_CA_01219,"Francesco D'Alessandro, Md","Francesco D'Alessandro, Md",817 Court St Ste 11,Jackson,CA,95642,,,,,,,clinical,CMS_CLIA,(209) 223-0038,05D1089338,Routine Chemistry,20220218
CLIA_CA_01220,Genex Labobatories,Genex Labobatories,1301 N San Fernando Blvd,Burbank,CA,91504,,,,,,,clinical,CMS_CLIA,(818) 557-0004,05D1089622,Routine Chemistry,20231017
CLIA_CA_01221,Universal Pain Management,Universal Pain Management,819 Auto Center Dr,Palmdale,CA,93551,,,,,,,clinical,CMS_CLIA,(661) 267-6876,05D1089660,Routine Chemistry,20251202
CLIA_CA_01222,"Roupen Yaghsezian, Md Inc","Roupen Yaghsezian, Md Inc",22632 Ocean Way,Laguna Niguel,CA,92677,,,,,,,clinical,CMS_CLIA,(951) 280-0100,05D1090870,Routine Chemistry,20240315
CLIA_CA_01223,Irvine Pathology Medical Group Inc,Irvine Pathology Medical Group Inc,"15375 Barranca Pkwy, Ste H-105",Irvine,CA,92618,,,,,,,clinical,CMS_CLIA,(949) 387-8111,05D1090909,Routine Chemistry,20250304
CLIA_CA_01224,Leonard Kim Md,Leonard Kim Md,"2080 Century Park East, Ste 401",Los Angeles,CA,90067,,,,,,,clinical,CMS_CLIA,(310) 289-0009,05D1091015,Routine Chemistry,20250610
CLIA_CA_01225,"Golden State Dermatology Associates, Inc","Golden State Dermatology Associates, Inc","3201 Danville Blvd, Ste 110",Alamo,CA,94507,,,,,,,clinical,CMS_CLIA,(925) 362-0992,05D1091272,Routine Chemistry,20251121
CLIA_CA_01226,"Sc Physician Group Dba Urgent 9, Urgent Care","Sc Physician Group Dba Urgent 9, Urgent Care","1000 N Central Ave, Ste 140",Glendale,CA,91202,,,,,,,clinical,CMS_CLIA,(818) 662-7000,05D1092030,Routine Chemistry,20250304
CLIA_CA_01227,"Biomat Usa, Inc","Biomat Usa, Inc",4030 Wible Road,Bakersfield,CA,93309,,,,,,,clinical,CMS_CLIA,(661) 833-2380,05D1092498,Routine Chemistry,20160915
CLIA_CA_01228,Eye Associates Medical Group Inc,Eye Associates Medical Group Inc,14709 Lakeshore Dr,Clearlake,CA,95422,,,,,,,clinical,CMS_CLIA,(707) 994-8644,05D1092687,Routine Chemistry,20250724
CLIA_CA_01229,Newport Childrens Medical Group,Newport Childrens Medical Group,"1640 Newport Blvd, Ste 210",Costa Mesa,CA,92627,,,,,,,clinical,CMS_CLIA,(714) 488-1020,05D1092782,Routine Chemistry,20250909
CLIA_CA_01230,Scpmg Panorama City Medical Offices,Scpmg Panorama City Medical Offices,8001 Ventura Canyon Ave,Panorama City,CA,91402,,,,,,,clinical,CMS_CLIA,(818) 375-3835,05D1094258,Routine Chemistry,20251211
CLIA_CA_01231,Coastal Medical & Cosmetic Dermatology,Coastal Medical & Cosmetic Dermatology,"9850 Genesee Ave, Ste 850",La Jolla,CA,92037,,,,,,,clinical,CMS_CLIA,(858) 657-0267,05D1094617,Routine Chemistry,20250819
CLIA_CA_01232,Scpmg Mohs Laboratory South Bay,Scpmg Mohs Laboratory South Bay,18600 S Figueroa St,Gardena,CA,90248,,,,,,,clinical,CMS_CLIA,(310) 516-2424,05D1094880,Routine Chemistry,20250919
CLIA_CA_01233,Orange Coast Dermatology Inc,Orange Coast Dermatology Inc,"22032 El Paseo, Ste 150",Rancho Santa Margarita,CA,92688,,,,,,,clinical,CMS_CLIA,(949) 888-8500,05D1094919,Routine Chemistry,20241202
CLIA_CA_01234,Patricia A Brotman Md Inc Corona Lab,Patricia A Brotman Md Inc Corona Lab,854 Magnolia Ave Ste 202,Corona,CA,92879,,,,,,,clinical,CMS_CLIA,(951) 898-1118,05D1095212,Routine Chemistry,20240319
CLIA_CA_01235,Scpmg Riverside Mohs,Scpmg Riverside Mohs,"10800 Magnolia Ave Mob3, 3rd Flr, #350",Riverside,CA,92505,,,,,,,clinical,CMS_CLIA,(951) 353-6961,05D1096137,Routine Chemistry,20250716
CLIA_CA_01236,Scpmg Dermatology/Mohs,Scpmg Dermatology/Mohs,"5601 De Soto Ave, Ste 1870",Woodland Hills,CA,91367,,,,,,,clinical,CMS_CLIA,(818) 719-3149,05D1096470,Routine Chemistry,20241212
CLIA_CA_01237,Omnipathology Solutions,Omnipathology Solutions,968 S Fair Oaks Ave,Pasadena,CA,91105,,,,,,,clinical,CMS_CLIA,(626) 744-5339,05D1098267,Routine Chemistry,20250310
CLIA_CA_01238,"George Keith Llewellyn Md, Inc","George Keith Llewellyn Md, Inc","1722 State St, Ste 103",Santa Barbara,CA,93101,,,,,,,clinical,CMS_CLIA,(805) 884-4900,05D1098268,Routine Chemistry,20250123
CLIA_CA_01239,Inform Diagnostics Inc,Inform Diagnostics Inc,7669 E Hollow Oak Rd,Anaheim,CA,92808,,,,,,,clinical,CMS_CLIA,(248) 229-9444,05D1098270,Routine Chemistry,20100114
CLIA_CA_01240,My Skin Dermatology,My Skin Dermatology,27141 Hidaway Ave Ste 104,Santa Clarita,CA,91351,,,,,,,clinical,CMS_CLIA,(661) 299-6900,05D1098338,Routine Chemistry,20260115
CLIA_CA_01241,"William J Wickwire, Md Inc","William J Wickwire, Md Inc","3831 Hughes Ave Ste, 504B",Culver City,CA,90232,,,,,,,clinical,CMS_CLIA,(310) 798-1515,05D1099142,Routine Chemistry,20240425
CLIA_CA_01242,West Dermatology Pathology Lab,West Dermatology Pathology Lab,1041 E Yorba Linda Blvd Ste 304,Placentia,CA,92870,,,,,,,clinical,CMS_CLIA,(714) 924-7240,05D1099673,Routine Chemistry,20130918
CLIA_CA_01243,Scpmg Mohs Laboratory - Baldwin Park,Scpmg Mohs Laboratory - Baldwin Park,1011 Baldwin Park Blvd,Baldwin Park,CA,91706,,,,,,,clinical,CMS_CLIA,(626) 851-5141,05D1099676,Routine Chemistry,20220301
CLIA_CA_01244,"Leo Treyzon, Md Inc","Leo Treyzon, Md Inc","9454 Wilshire Blvd, Ste 510A",Beverly Hills,CA,90212,,,,,,,clinical,CMS_CLIA,(310) 688-4141,05D1100558,Routine Chemistry,20260211
CLIA_CA_01245,Newport Harbor Pathology,Newport Harbor Pathology,"2901 W Coast Hwy, Ste 200",Newport Beach,CA,92663,,,,,,,clinical,CMS_CLIA,(949) 891-1297,05D1100910,Routine Chemistry,20250613
CLIA_CA_01246,San Jose Gastroenterology,San Jose Gastroenterology,231 O'Connor Dr,San Jose,CA,95128,,,,,,,clinical,CMS_CLIA,(408) 347-9001,05D1101377,Routine Chemistry,20230726
CLIA_CA_01247,Summit Health Group,Summit Health Group,"55 Rolling Oaks Dr, Ste 100",Thousand Oaks,CA,91361,,,,,,,clinical,CMS_CLIA,(805) 499-4446,05D1102244,Routine Chemistry,20120426
CLIA_CA_01248,Solano Dermatology Associates,Solano Dermatology Associates,"480 Chadbourne Rd, Ste 201",Fairfield,CA,94534,,,,,,,clinical,CMS_CLIA,(707) 399-4500,05D1102627,Routine Chemistry,20230928
CLIA_CA_01249,Dermatology And Laser Center Of California,Dermatology And Laser Center Of California,1200 Rosecrans Ave Suite 105,Manhattan Beach,CA,90266,,,,,,,clinical,CMS_CLIA,(310) 546-7546,05D1102630,Routine Chemistry,20201027
CLIA_CA_01250,Golden State Dermatology,Golden State Dermatology,2802 Pacific Coast Hwy,Torrance,CA,90505,,,,,,,clinical,CMS_CLIA,(310) 274-5372,05D1102635,Routine Chemistry,20230411
CLIA_CA_01251,Gastroenterology Medical Clinic,Gastroenterology Medical Clinic,"1580 Creekside Dr, Ste 200",Folsom,CA,95630,,,,,,,clinical,CMS_CLIA,(916) 983-4444,05D1102955,Routine Chemistry,20250312
CLIA_CA_01252,Precision Dermatology Inc.,Precision Dermatology Inc.,2100 Webster St Ste 305,San Francisco,CA,94115,,,,,,,clinical,CMS_CLIA,(415) 202-1540,05D1103025,Routine Chemistry,20220201
CLIA_CA_01253,Tpmg-Vacaville Mohs Laboratory,Tpmg-Vacaville Mohs Laboratory,"1 Quality Dr, Mob-A",Vacaville,CA,95688,,,,,,,clinical,CMS_CLIA,(707) 624-3222,05D1103181,Routine Chemistry,20230607
CLIA_CA_01254,"Newport Beach Surgical And Medical Group, Inc","Newport Beach Surgical And Medical Group, Inc",180 Newport Center Dr Ste 158,Newport Beach,CA,92660,,,,,,,clinical,CMS_CLIA,(949) 719-1800,05D1103389,Routine Chemistry,20240612
CLIA_CA_01255,Inland Pain Medicine,Inland Pain Medicine,1850 E Washington St,Colton,CA,92324,,,,,,,clinical,CMS_CLIA,(909) 887-2991,05D1104149,Routine Chemistry,20140926
CLIA_CA_01256,California Molecular,California Molecular,"24407 Calle De La Louisa, Ste 100",Laguna Hills,CA,92653,,,,,,,clinical,CMS_CLIA,(949) 581-0555,05D1104648,Routine Chemistry,20250618
CLIA_CA_01257,Totally Kids Rehabilitation Hospital,Totally Kids Rehabilitation Hospital,1720 Mountain View Ave,Loma Linda,CA,92354,,,,,,,clinical,CMS_CLIA,(909) 796-6915,05D1104934,Routine Chemistry,20180813
CLIA_CA_01258,Coastal Pain & Spinal Diagnostics,Coastal Pain & Spinal Diagnostics,"6221 Metropolitan St, Ste 201",Carlsbad,CA,92009,,,,,,,clinical,CMS_CLIA,(760) 716-6441,05D1105031,Routine Chemistry,20240319
CLIA_CA_01259,"R Sonia Batra, Md Inc","R Sonia Batra, Md Inc","2216 Santa Monica Blvd, Ste 101",Santa Monica,CA,90404,,,,,,,clinical,CMS_CLIA,(310) 829-9099,05D1105271,Routine Chemistry,20251006
CLIA_CA_01260,Sequoia Regional Cancer Center Medical Oncology,Sequoia Regional Cancer Center Medical Oncology,"4945 W Cypress Ave, Ste C",Visalia,CA,93277,,,,,,,clinical,CMS_CLIA,(559) 624-3000,05D1105274,Routine Chemistry,20210820
CLIA_CA_01261,Inspire Health Medical Group - Dermatology,Inspire Health Medical Group - Dermatology,"2335 E Kashian Ln, Ste 410",Fresno,CA,93701,,,,,,,clinical,CMS_CLIA,(559) 266-4100,05D1105275,Routine Chemistry,20240613
CLIA_CA_01262,"Healthcare Partners Asc-Hb, Llc","Healthcare Partners Asc-Hb, Llc",7677 Center Ave Ste 104,Huntington Beach,CA,92647,,,,,,,clinical,CMS_CLIA,(562) 988-7027,05D1105462,Routine Chemistry,20230203
CLIA_CA_01263,Beautiful Baby Conception Inc,Beautiful Baby Conception Inc,500 E Colorado Ave 4th Floor,Glendale,CA,91205,,,,,,,clinical,CMS_CLIA,(818) 230-7778,05D1106147,Routine Chemistry,20190611
CLIA_CA_01264,Central California Pain Management,Central California Pain Management,"3550 Q St, Ste 304",Bakersfield,CA,93301,,,,,,,clinical,CMS_CLIA,(661) 679-6720,05D1106349,Routine Chemistry,20260115
CLIA_CA_01265,Canopy Biosciences,Canopy Biosciences,3535 Breakwater Ave,Hayward,CA,94545,,,,,,,clinical,CMS_CLIA,(650) 532-9500,05D1106350,Routine Chemistry,20251118
CLIA_CA_01266,"Calvon A Voong, Md Inc","Calvon A Voong, Md Inc",800 W Center Ave,Visalia,CA,93291,,,,,,,clinical,CMS_CLIA,(559) 627-9000,05D1107043,Routine Chemistry,20140923
CLIA_CA_01267,Hemateck Llc,Hemateck Llc,752 N Loren Ave,Azusa,CA,91702,,,,,,,clinical,CMS_CLIA,(626) 334-2000,05D1107548,Routine Chemistry,20251008
CLIA_CA_01268,Berg Feinfield Tlc Vision Correction,Berg Feinfield Tlc Vision Correction,2625 W Alameda Ave Ste 208,Burbank,CA,91505,,,,,,,clinical,CMS_CLIA,(818) 845-3557,05D2001294,Routine Chemistry,20120126
CLIA_CA_01269,Csi Medical Group,Csi Medical Group,"1524 Mchenry Ave, Ste 470",Modesto,CA,95350,,,,,,,clinical,CMS_CLIA,(209) 578-5072,05D2001806,Routine Chemistry,20260129
