lab_id,company_name,lab_name,street_address,city,state,zip_code,is_hq,company_url,contact_name,contact_email,latitude,longitude,lab_type,data_source,phone_number,clia_number,specialty,date_collected,npi_number,official_name,official_title,official_phone
CLIA_CA_01104,California Cancer Associates For,California Cancer Associates For,"838 Nordahl Rd, Ste 300",San Marcos,CA,92069,,,,,33.135843,-117.119108,clinical,CMS_CLIA,(800) 456-5860,05D1036264,Routine Chemistry,20111206,,,,
CLIA_CA_01105,Dermatology Center At Ladera Inc,Dermatology Center At Ladera Inc,"600 Corporate Dr, Ste 240",Ladera Ranch,CA,92694,,,,,33.55972,-117.629043,clinical,CMS_CLIA,(949) 364-8411,05D1036647,Routine Chemistry,20250218,,,,
CLIA_CA_01106,Modesto Gastroenterology Medical Corporation,Modesto Gastroenterology Medical Corporation,"2336 Sylvan Ave, Ste A",Modesto,CA,95355,,,,,37.688905,-120.95453,clinical,CMS_CLIA,(209) 338-0292,05D1036786,Routine Chemistry,20260129,1881748846,ELSAKR MAGDY,President,2093380292
CLIA_CA_01107,"Kirshman Diagnostics, Inc","Kirshman Diagnostics, Inc",14 Posada,Irvine,CA,92614,,,,,33.680248,-117.822794,clinical,CMS_CLIA,(949) 278-2630,05D1037151,Routine Chemistry,20250507,,,,
CLIA_CA_01108,"Pathcare Diagnostics, Inc","Pathcare Diagnostics, Inc","1810 Fullerton Ave, Ste 102",Corona,CA,92881,,,,,33.859902,-117.550342,clinical,CMS_CLIA,(951) 808-8863,05D1037342,Routine Chemistry,20250612,,,,
CLIA_CA_01109,Brian R Toy Md,Brian R Toy Md,"26732 Crown Valley Pkwy, Ste 445",Mission Viejo,CA,92691,,,,,33.563684,-117.66473,clinical,CMS_CLIA,(949) 364-6580,05D1037397,Routine Chemistry,20241205,,,,
CLIA_CA_01110,Dermatology Institute,Dermatology Institute,"2001 Santa Monica Blvd, Ste 1160W",Santa Monica,CA,90404,,,,,,,clinical,CMS_CLIA,(310) 829-4104,05D1038446,Routine Chemistry,20250227,,,,
CLIA_CA_01111,Lifeline Medical Laboratory Inc,Lifeline Medical Laboratory Inc,10509 Burbank Blvd,N Hollywood,CA,91601,,,,,34.172215,-118.359682,clinical,CMS_CLIA,(818) 579-4220,05D1039663,Routine Chemistry,20251210,,,,
CLIA_CA_01112,South County Kidney & Endocrine Center,South County Kidney & Endocrine Center,"23141 Moulton Pkwy, Ste 102",Laguna Hills,CA,92653,,,,,33.62592,-117.730673,clinical,CMS_CLIA,(949) 916-9100,05D1040918,Routine Chemistry,20250127,,,,
CLIA_CA_01113,D A M L,D A M L,4524 San Pedro Pl,Los Angeles,CA,90011,,,,,34.002634,-118.273339,clinical,CMS_CLIA,(310) 849-3389,05D1042002,Routine Chemistry,20240416,,,,
CLIA_CA_01114,"Walter K Nahm, Md, Phd","Walter K Nahm, Md, Phd","7695 Cardinal Ct, Ste 200",San Diego,CA,92123,,,,,32.791408,-117.157603,clinical,CMS_CLIA,(858) 278-8835,05D1042177,Routine Chemistry,20250807,,,,
CLIA_CA_01115,Coast Gastroenterology,Coast Gastroenterology,501 E Hardy St Ste 430,Inglewood,CA,90301,,,,,33.94915,-118.349082,clinical,CMS_CLIA,(310) 671-7010,05D1042189,Routine Chemistry,20220301,,,,
CLIA_CA_01116,Keith Mark Gross Md Inc,Keith Mark Gross Md Inc,"1113 Alta Ave, Ste 200",Upland,CA,91786,,,,,34.109003,-117.632472,clinical,CMS_CLIA,(909) 985-1948,05D1042330,Routine Chemistry,20240402,,,,
CLIA_CA_01117,Keith Mark Gross Md Inc,Keith Mark Gross Md Inc,655 Helen Runyon,Barstow,CA,92311,,,,,,,clinical,CMS_CLIA,(760) 255-3376,05D1042332,Routine Chemistry,20250724,,,,
CLIA_CA_01118,"Elissa Gropen Dermatology, Inc","Elissa Gropen Dermatology, Inc","3576 Arlington Ave, Ste 102",Riverside,CA,92506,,,,,33.946233,-117.391228,clinical,CMS_CLIA,(951) 684-8397,05D1042496,Routine Chemistry,20190503,,,,
CLIA_CA_01119,"Robert S Dye, Md, Apc","Robert S Dye, Md, Apc",11633 San Vicente Blvd Ste 230,Los Angeles,CA,90049,,,,,34.054098,-118.463479,clinical,CMS_CLIA,(310) 826-3376,05D1042497,Routine Chemistry,20230831,,,,
CLIA_CA_01120,"Khosrow Mehrany Md, Inc","Khosrow Mehrany Md, Inc","1729 Tully Rd, Ste 9",Modesto,CA,95350,,,,,37.669777,-121.012287,clinical,CMS_CLIA,(209) 338-7758,05D1042643,Routine Chemistry,20241022,,,,
CLIA_CA_01121,Dermatology Associates,Dermatology Associates,1850 Redondo Ave Ste 108,Signal Hill,CA,90755,,,,,33.790824,-118.151729,clinical,CMS_CLIA,(562) 498-2131,05D1043833,Routine Chemistry,20230919,,,,
CLIA_CA_01122,"East Side Pathology Associates Med Grp, Inc","East Side Pathology Associates Med Grp, Inc","1600 Potrero Grande Dr, Ste 1",Rosemead,CA,91770,,,,,34.047912,-118.098441,clinical,CMS_CLIA,(626) 458-4750,05D1044051,Routine Chemistry,20250311,,,,
CLIA_CA_01123,Skin Clinic Md,Skin Clinic Md,3737 4th Ave,San Diego,CA,92103,,,,,32.745811,-117.161514,clinical,CMS_CLIA,(619) 299-0700,05D1045035,Routine Chemistry,20240808,,,,
CLIA_CA_01124,Thousand Oaks Dermatology,Thousand Oaks Dermatology,415 E Rolling Oaks Dr Ste 110,Thousand Oaks,CA,91361,,,,,34.174047,-118.865731,clinical,CMS_CLIA,(805) 557-1740,05D1045230,Routine Chemistry,20230213,,,,
CLIA_CA_01125,"Advanced Cosmetic Dermatology, Pc","Advanced Cosmetic Dermatology, Pc","3400 Calloway Dr, Ste 200",Bakersfield,CA,93312,,,,,35.390797,-119.109859,clinical,CMS_CLIA,(661) 410-7546,05D1046193,Routine Chemistry,20250724,,,,
CLIA_CA_01126,"Advanced Dermatology Care Center, Inc","Advanced Dermatology Care Center, Inc","19582 Beach Blvd, Ste 217",Huntington Beach,CA,92648,,,,,33.678167,-117.988468,clinical,CMS_CLIA,(949) 650-1244,05D1046446,Routine Chemistry,20241022,,,,
CLIA_CA_01127,James P Lin Md Inc,James P Lin Md Inc,16300 Sand Canyon Ave Ste 910,Irvine,CA,92618,,,,,33.661512,-117.774042,clinical,CMS_CLIA,(949) 453-8600,05D1046893,Routine Chemistry,20250729,,,,
CLIA_CA_01128,Advanced Women'S Health Center,Advanced Women'S Health Center,8501 Brimhall Rd Ste 300,Bakersfield,CA,93312,,,,,35.368774,-119.096841,clinical,CMS_CLIA,(661) 410-2942,05D1048450,Routine Chemistry,20200110,1386810463,JASON HELLIWELL,PHYSCIAN/OWNER,6613771400
CLIA_CA_01129,Kindred Hospital Rancho,Kindred Hospital Rancho,10841 White Oak Ave,Rancho Cucamonga,CA,91730,,,,,,,clinical,CMS_CLIA,(909) 204-7171,05D1048567,Routine Chemistry,20070824,1205146289,KATHY TEAGUE,"Vice President, Corporate Secretary",6292535121
CLIA_CA_01130,"Robert Harford Md, A Medical Corporation","Robert Harford Md, A Medical Corporation","750 E Latham Ave, Ste 3",Hemet,CA,92543,,,,,33.749463,-116.964598,clinical,CMS_CLIA,(951) 658-2271,05D1048680,Routine Chemistry,20250827,,,,
CLIA_CA_01131,Lifestart Fertility Center,Lifestart Fertility Center,"29525 Canwood St, Ste 210",Agoura Hills,CA,91301,,,,,34.147353,-118.767971,clinical,CMS_CLIA,(818) 889-4532,05D1049668,Routine Chemistry,20250611,,,,
CLIA_CA_01132,Scpmg Ontario Medical Offices Bld A & D,Scpmg Ontario Medical Offices Bld A & D,"2295 S Vineyard Ave, 1st Flr",Ontario,CA,91761,,,,,34.032728,-117.61095,clinical,CMS_CLIA,(909) 724-2970,05D1050221,Routine Chemistry,20100601,,,,
CLIA_CA_01133,Desert Oasis Healthcare - Indio,Desert Oasis Healthcare - Indio,"81-880 Dr Carreon Blvd, Ste C-108",Indio,CA,92201,,,,,,,clinical,CMS_CLIA,(760) 320-8814,05D1050975,Routine Chemistry,20241218,,,,
CLIA_CA_01134,"Thomas F Cook, Md,Inc","Thomas F Cook, Md,Inc",5435 W Hillsdale Ave,Visalia,CA,93291,,,,,36.329491,-119.350867,clinical,CMS_CLIA,(559) 713-0117,05D1051818,Routine Chemistry,20240821,,,,
CLIA_CA_01135,Scpmg Garden Mob,Scpmg Garden Mob,9353 E Imperial Hwy,Downey,CA,90242,,,,,33.91711,-118.128714,clinical,CMS_CLIA,(562) 657-7531,05D1053346,Routine Chemistry,20110404,,,,
CLIA_CA_01136,Unique Medi Tech Llc,Unique Medi Tech Llc,20523 Crescent Bay Dr,Lake Forest,CA,92630,,,,,,,clinical,CMS_CLIA,(562) 200-5054,05D1053414,Routine Chemistry,20240320,,,,
CLIA_CA_01137,"Linda Mak Md, Inc","Linda Mak Md, Inc","74-900 Highway 111, Ste 212",Indian Wells,CA,92210,,,,,,,clinical,CMS_CLIA,(760) 568-0209,05D1053478,Routine Chemistry,20240126,,,,
CLIA_CA_01138,Integrated Dermatology Of Roseville,Integrated Dermatology Of Roseville,1414 Blue Oaks Rd,Roseville,CA,95747,,,,,38.795404,-121.314853,clinical,CMS_CLIA,(916) 784-7546,05D1053761,Routine Chemistry,20251106,,,,
CLIA_CA_01139,Compassionate Cancer Care,Compassionate Cancer Care,4500 Brockton Ave Ste 107,Riverside,CA,92501,,,,,33.97731,-117.384323,clinical,CMS_CLIA,(951) 276-2760,05D1055084,Routine Chemistry,20240123,,,,
CLIA_CA_01140,Neuro-Pain Medical Center Inc,Neuro-Pain Medical Center Inc,736 E Bullard Ave Ste 101,Fresno,CA,93710,,,,,36.823084,-119.774058,clinical,CMS_CLIA,(559) 437-9700,05D1055092,Routine Chemistry,20130318,1568687424,PERMINDER BHATIA,DIRECTOR,5594379700
CLIA_CA_01141,Healthcare Partners Affiliates,Healthcare Partners Affiliates,10441 Lakewood Blvd Ste A & B,Long Beach,CA,90815,,,,,,,clinical,CMS_CLIA,(562) 988-7027,05D1056070,Routine Chemistry,20220408,,,,
CLIA_CA_01142,Island Dermatology,Island Dermatology,"360 San Miguel Dr, Ste 501",Newport Beach,CA,92660,,,,,,,clinical,CMS_CLIA,(949) 720-1170,05D1056357,Routine Chemistry,20230914,,,,
CLIA_CA_01143,Csi Medical Group - Encinitas,Csi Medical Group - Encinitas,"285 North El Camino Real, Ste 117",Encinitas,CA,92024,,,,,33.053578,-117.26138,clinical,CMS_CLIA,(760) 633-1000,05D1056829,Routine Chemistry,20260206,,,,
CLIA_CA_01144,Bay Area House Call Physicians,Bay Area House Call Physicians,4067 Transport St Ste B,Palo Alto,CA,94303,,,,,37.424849,-122.099016,clinical,CMS_CLIA,(650) 384-0986,05D1056854,Routine Chemistry,20100401,1609001700,DAVID JONES,Medical Director,6503840986
CLIA_CA_01145,"Advanced Dermatology, Thomas J Hoffmann Md","Advanced Dermatology, Thomas J Hoffmann Md",29798 Haun Rd Ste 204,Menifee,CA,92586,,,,,33.687448,-117.174772,clinical,CMS_CLIA,(951) 672-3300,05D1057914,Routine Chemistry,20230420,,,,
CLIA_CA_01146,University Fertility Laboratory Inc,University Fertility Laboratory Inc,23550 Hawthorne Blvd Ste 210,Torrance,CA,90505,,,,,33.811863,-118.350938,clinical,CMS_CLIA,(310) 378-7445,05D1058699,Routine Chemistry,20180815,,,,
CLIA_CA_01147,"Mary S Jung, Md Inc","Mary S Jung, Md Inc","17601 E 17th Street, Ste 110",Tustin,CA,92780,,,,,33.759967,-117.82538,clinical,CMS_CLIA,(714) 790-0005,05D1058795,Routine Chemistry,20240812,,,,
CLIA_CA_01148,Union Square Dermatology,Union Square Dermatology,"450 Sutter St, Ste 830",San Francisco,CA,94108,,,,,37.789382,-122.407803,clinical,CMS_CLIA,(415) 393-9550,05D1059083,Routine Chemistry,20250418,,,,
CLIA_CA_01149,Southern California Skin & Laser,Southern California Skin & Laser,"27020 Alicia Pkwy, Ste G",Laguna Niguel,CA,92677,,,,,33.570408,-117.714508,clinical,CMS_CLIA,(949) 707-5734,05D1060575,Routine Chemistry,20250709,,,,
CLIA_CA_01150,"Biomat Usa, Inc","Biomat Usa, Inc",246 Bernard St,Bakersfield,CA,93305,,,,,35.390311,-118.996966,clinical,CMS_CLIA,(661) 863-0621,05D1061320,Routine Chemistry,20120316,,,,
CLIA_CA_01151,J Robert West Md Inc,J Robert West Md Inc,"4244 Riverwalk Pkwy, Ste 170",Riverside,CA,92505,,,,,33.903298,-117.493943,clinical,CMS_CLIA,(951) 736-7432,05D1061636,Routine Chemistry,20250924,,,,
CLIA_CA_01152,"Huntington Reproductive Center Medical Group,","Huntington Reproductive Center Medical Group,","1950 Sunnycrest Dr, Ste 2400",Fullerton,CA,92835,,,,,33.893224,-117.931427,clinical,CMS_CLIA,(866) 472-4483,05D1062683,Routine Chemistry,20241022,,,,
CLIA_CA_01153,Huntington Reproductive Center,Huntington Reproductive Center,11500 W Olympic Blvd Ste 504,Los Angeles,CA,90064,,,,,34.036421,-118.44409,clinical,CMS_CLIA,(310) 481-0881,05D1062688,Routine Chemistry,20240924,,,,
CLIA_CA_01154,Fertility Centers Of Orange County,Fertility Centers Of Orange County,"17875 Von Karman Ave,  Ste 480",Irvine,CA,92614,,,,,33.684493,-117.847383,clinical,CMS_CLIA,(949) 387-3888,05D1062716,Routine Chemistry,20140904,,,,
CLIA_CA_01155,"Robert S Dye, Md, Apc","Robert S Dye, Md, Apc",29525 Canwood St Ste  219,Agoura Hills,CA,91301,,,,,34.147353,-118.767971,clinical,CMS_CLIA,(818) 865-8133,05D1062717,Routine Chemistry,20240208,,,,
CLIA_CA_01156,"Medderm Associates, Inc","Medderm Associates, Inc","3965 5th Ave, Ste 200",San Diego,CA,92103,,,,,32.749507,-117.160376,clinical,CMS_CLIA,(619) 542-0013,05D1062915,Routine Chemistry,20260218,,,,
CLIA_CA_01157,Hrc Fertility - Encino,Hrc Fertility - Encino,"15503 Ventura Blvd, Ste 200",Encino,CA,91436,,,,,34.154862,-118.472204,clinical,CMS_CLIA,(818) 788-7288,05D1063413,Routine Chemistry,20240924,,,,
CLIA_CA_01158,Orange County Urology Associates Pathology Lab,Orange County Urology Associates Pathology Lab,"23961 Calle De Magdalena, Ste 500",Laguna Hills,CA,92653,,,,,33.60888,-117.710953,clinical,CMS_CLIA,(949) 855-1101,05D1063918,Routine Chemistry,20250423,,,,
CLIA_CA_01159,"J Robert West Md, Dba West Dermatology","J Robert West Md, Dba West Dermatology","116 S Palisade Dr, Ste 208",Santa Maria,CA,93454,,,,,34.952693,-120.412077,clinical,CMS_CLIA,(805) 922-3632,05D1064504,Routine Chemistry,20250121,,,,
CLIA_CA_01160,Frank F Luo Md Inc,Frank F Luo Md Inc,1180 Laurel St,Pasadena,CA,91103,,,,,34.170279,-118.175436,clinical,CMS_CLIA,(626) 589-8525,05D1064505,Routine Chemistry,20240125,,,,
CLIA_CA_01161,"Robert E Beer, Md, Inc","Robert E Beer, Md, Inc","2221 Balfour Rd, Ste A",Brentwood,CA,94513,,,,,37.92529,-121.738686,clinical,CMS_CLIA,(925) 240-9116,05D1064790,Routine Chemistry,20251118,,,,
CLIA_CA_01162,Altasciences Los Angeles,Altasciences Los Angeles,5630 Cerritos Ave,Cypress,CA,90630,,,,,33.81017,-118.034405,clinical,CMS_CLIA,(714) 252-0700,05D1064850,Routine Chemistry,20190614,,,,
CLIA_CA_01163,Precision Aspiration And Biopsy,Precision Aspiration And Biopsy,1125 S Beverly Dr Ste 602,Los Angeles,CA,90035,,,,,34.056879,-118.396597,clinical,CMS_CLIA,(310) 702-6701,05D1064899,Routine Chemistry,20251215,1801112057,CELINA NADELMAN,Laboratory Director,3107026701
CLIA_CA_01164,"Elisa K Yoo, Md, Pc","Elisa K Yoo, Md, Pc","3801 Katella Ave, Ste 414",Los Alamitos,CA,90720,,,,,33.803233,-118.066605,clinical,CMS_CLIA,(562) 430-9900,05D1065093,Routine Chemistry,20241016,,,,
CLIA_CA_01165,Urgent Care Center Of South Bay,Urgent Care Center Of South Bay,4305 Torrance Blvd Ste 106,Torrance,CA,90503,,,,,33.837636,-118.359318,clinical,CMS_CLIA,(310) 542-9758,05D1065107,Routine Chemistry,20100505,,,,
CLIA_CA_01166,California Cancer Associates For,California Cancer Associates For,"326 Santa Fe Dr, Suite 105",Encinitas,CA,92024,,,,,33.036282,-117.285641,clinical,CMS_CLIA,(559) 326-1222,05D1065148,Routine Chemistry,20180328,,,,
CLIA_CA_01167,Del Mar M E D,Del Mar M E D,"12395 El Camino Real, Ste 200",San Diego,CA,92130,,,,,32.943747,-117.239448,clinical,CMS_CLIA,(858) 755-6647,05D1065292,Routine Chemistry,20240724,,,,
CLIA_CA_01168,"Daniel Behroozan, Md","Daniel Behroozan, Md","2221 Lincoln Blvd, Ste 100",Santa Monica,CA,90405,,,,,,,clinical,CMS_CLIA,(310) 392-1111,05D1066053,Routine Chemistry,20250929,,,,
CLIA_CA_01169,Los Palos Pathology Lab,Los Palos Pathology Lab,1083 Los Palos Dr,Salinas,CA,93901,,,,,36.658295,-121.645077,clinical,CMS_CLIA,(831) 594-1537,05D1067003,Routine Chemistry,20230815,,,,
CLIA_CA_01170,Life Technologies Clinical Services Lab,Life Technologies Clinical Services Lab,910 Riverside Pkwy Ste 60,West Sacramento,CA,95605,,,,,38.588996,-121.56709,clinical,CMS_CLIA,(916) 375-7227,05D1067109,Routine Chemistry,20111020,,,,
CLIA_CA_01171,California Ivf Fertility Center,California Ivf Fertility Center,"2590 Venture Oaks Way, Ste 103",Sacramento,CA,95833,,,,,38.612146,-121.516739,clinical,CMS_CLIA,(916) 979-5599,05D1067740,Routine Chemistry,20230126,1548428089,ERNEST ZERINGUE,President/Medical Director,5307710177
CLIA_CA_01172,"Forefront Dermatology - Pacific, Pc Dba","Forefront Dermatology - Pacific, Pc Dba","1661 Soquel Dr, Bldg B",Santa Cruz,CA,95065,,,,,36.989019,-121.981977,clinical,CMS_CLIA,(831) 476-2444,05D1069923,Routine Chemistry,20250205,,,,
CLIA_CA_01173,Golden State Dermatology Associates,Golden State Dermatology Associates,"2490 Hospital Dr, Ste 201",Mountain View,CA,94040,,,,,37.368877,-122.082031,clinical,CMS_CLIA,(650) 962-4600,05D1070461,Routine Chemistry,20230816,,,,
CLIA_CA_01174,Valley Urology Inc,Valley Urology Inc,"6113 N Fresno St, Ste 101",Fresno,CA,93710,,,,,36.824667,-119.781399,clinical,CMS_CLIA,(559) 250-7927,05D1070679,Routine Chemistry,20250805,1952417438,HAROLD RAINWATER,Owner,5594382777
CLIA_CA_01175,Integrated Dermatology,Integrated Dermatology,"3325 Palo Verde Ave, Ste 107",Long Beach,CA,90808,,,,,33.817867,-118.107903,clinical,CMS_CLIA,(562) 420-8333,05D1071022,Routine Chemistry,20240926,,,,
CLIA_CA_01176,Ravi Shankar Md,Ravi Shankar Md,"44215 15th St West, Ste 105",Wilsona Gardens,CA,93534,,,,,34.686332,-118.156874,clinical,CMS_CLIA,(661) 948-8000,05D1071297,Routine Chemistry,20250626,,,,
CLIA_CA_01177,Manhattan Beach Dermatology,Manhattan Beach Dermatology,2809 N Sepulveda Blvd,Manhattan Beach,CA,90266,,,,,33.896366,-118.396074,clinical,CMS_CLIA,(310) 802-8180,05D1071461,Routine Chemistry,20230420,1235333493,SCOTT RACKETT,Owner,3108028180
CLIA_CA_01178,"Khosrow Mehrany, Md Inc","Khosrow Mehrany, Md Inc",219 Meridian Ave,San Jose,CA,95126,,,,,37.32513,-121.913856,clinical,CMS_CLIA,(408) 335-3966,05D1072821,Routine Chemistry,20250807,,,,
CLIA_CA_01179,"Golden State Dermatology Associates, Inc","Golden State Dermatology Associates, Inc",20911 Earl St Ste 310,Torrance,CA,90503,,,,,33.840331,-118.358088,clinical,CMS_CLIA,(310) 370-9970,05D1074270,Routine Chemistry,20230418,,,,
CLIA_CA_01180,"Prithipal S Sethi, Md, Inc","Prithipal S Sethi, Md, Inc",3133 W March Lane Ste 1040,Stockton,CA,95219,,,,,37.984104,-121.351279,clinical,CMS_CLIA,(209) 464-3627,05D1074973,Routine Chemistry,20250603,,,,
CLIA_CA_01181,Advanced Dermatology,Advanced Dermatology,230 Newport Center Dr Ste 200,Newport Beach,CA,92660,,,,,33.612669,-117.874608,clinical,CMS_CLIA,(949) 706-7766,05D1075013,Routine Chemistry,20220901,,,,
CLIA_CA_01182,"Center For Advanced Dermatology, Inc","Center For Advanced Dermatology, Inc","301 W Huntington Dr, Ste 215",Arcadia,CA,91007,,,,,34.136526,-118.040998,clinical,CMS_CLIA,(626) 446-4663,05D1075041,Routine Chemistry,20241212,,,,
CLIA_CA_01183,"Biomat Usa, Inc","Biomat Usa, Inc",355 E 3rd St,Calexico,CA,92231,,,,,32.667797,-115.494134,clinical,CMS_CLIA,(760) 693-9840,05D1075051,Routine Chemistry,20210817,,,,
CLIA_CA_01184,Laser And Skin Surgery Center,Laser And Skin Surgery Center,3835 J St,Sacramento,CA,95816,,,,,38.570246,-121.455533,clinical,CMS_CLIA,(916) 456-0400,05D1075253,Routine Chemistry,20180808,,,,
CLIA_CA_01185,Golden State Dermatology Associates Inc,Golden State Dermatology Associates Inc,"3400 Lomita Blvd, Ste 503",Torrance,CA,90505,,,,,33.813079,-118.344861,clinical,CMS_CLIA,(310) 257-1988,05D1075441,Routine Chemistry,20230418,,,,
CLIA_CA_01186,Castle Dermatology Institute,Castle Dermatology Institute,18555 Ventura Blvd Ste E,Tarzana,CA,91356,,,,,34.169521,-118.537694,clinical,CMS_CLIA,(818) 344-3376,05D1075640,Routine Chemistry,20230829,,,,
CLIA_CA_01187,Temecula Valley Digestive Disease,Temecula Valley Digestive Disease,"35100 Makena Ave, Ste #103",Murrieta,CA,92563,,,,,,,clinical,CMS_CLIA,(951) 574-4750,05D1076162,Routine Chemistry,20140605,,,,
CLIA_CA_01188,Gardens Medical Center Inc,Gardens Medical Center Inc,7218 Garfield Ave,Bell Gardens,CA,90201,,,,,33.966215,-118.150976,clinical,CMS_CLIA,(562) 927-1111,05D1076583,Routine Chemistry,20191127,1891839270,ARASH LALEZARY,President,5629271111
CLIA_CA_01189,Robert B Klein Md Inc,Robert B Klein Md Inc,"18350 Roscoe Blvd, Ste 701",Northridge,CA,91325,,,,,34.220718,-118.532848,clinical,CMS_CLIA,(818) 885-9400,05D1077328,Routine Chemistry,20260113,1326230624,ROBERT KLEIN,PRESIDENT,8188859400
CLIA_CA_01190,Sierra Hematology & Oncology Medical Center,Sierra Hematology & Oncology Medical Center,8100 Bruceville Rd,Sacramento,CA,95823,,,,,38.462779,-121.418014,clinical,CMS_CLIA,(916) 689-9300,05D1077487,Routine Chemistry,20230125,,,,
CLIA_CA_01191,Eye Associates Of Sebastopol,Eye Associates Of Sebastopol,6880 Palm Ave,Sebastopol,CA,95472,,,,,38.396011,-122.819199,clinical,CMS_CLIA,(707) 823-7628,05D1077728,Routine Chemistry,20240911,,,,
CLIA_CA_01192,Beverly Hills Cancer Center,Beverly Hills Cancer Center,8900 Wilshire Blvd,Beverly Hills,CA,90211,,,,,34.066973,-118.385735,clinical,CMS_CLIA,(310) 432-8910,05D1077766,Routine Chemistry,20250122,1427256957,ARASH GABAYAN,President,3104328900
CLIA_CA_01193,California Cancer Associates For,California Cancer Associates For,"28078 Baxter Rd,  Ste 140",Murrieta,CA,92563,,,,,33.613524,-117.169387,clinical,CMS_CLIA,(800) 456-5860,05D1078087,Routine Chemistry,20160726,,,,
CLIA_CA_01194,Gcc Laboratory,Gcc Laboratory,"4820 Business Center Dr, Ste 100B",Fairfield,CA,94534,,,,,38.218577,-122.141267,clinical,CMS_CLIA,(707) 688-4335,05D1078088,Routine Chemistry,20160711,1154941284,MICHAEL MCDEVITT,"COO, OWNER",7073636703
CLIA_CA_01195,"Lakeside Medical Organization, A Med Group, Inc","Lakeside Medical Organization, A Med Group, Inc",7325 Medical Center Dr Ste 300,West Hills,CA,91307,,,,,34.202587,-118.629531,clinical,CMS_CLIA,(818) 595-3582,05D1078346,Routine Chemistry,20181010,,,,
CLIA_CA_01196,Solano Dermatology Associates,Solano Dermatology Associates,"600 Nut Tree Rd, Ste 260",Vacaville,CA,95687,,,,,38.361508,-121.949635,clinical,CMS_CLIA,(707) 452-7222,05D1078752,Routine Chemistry,20251015,,,,
CLIA_CA_01197,"Phamatech, Inc","Phamatech, Inc",15175 Innovation Dr,San Diego,CA,92128,,,,,32.991645,-117.076723,clinical,CMS_CLIA,(858) 643-5555,05D1078844,Routine Chemistry,20250710,,,,
CLIA_CA_01198,Dermatology Professionals Inc,Dermatology Professionals Inc,"9878 Hibert St, Ste 100",San Diego,CA,92131,,,,,32.91389,-117.113087,clinical,CMS_CLIA,(858) 693-3000,05D1079683,Routine Chemistry,20240724,,,,
CLIA_CA_01199,Comprehensive Dermatology Group,Comprehensive Dermatology Group,"781 Gardenview Court, Ste 201",Encinitas,CA,92024,,,,,33.060121,-117.260564,clinical,CMS_CLIA,(760) 634-3376,05D1079755,Routine Chemistry,20250731,1396923413,VISHAKHA GIGLER,President,7606343376
CLIA_CA_01200,"Alakor Healthcare, Llc","Alakor Healthcare, Llc",323 S Heliotrope Ave,Monrovia,CA,91016,,,,,34.149082,-117.992244,clinical,CMS_CLIA,(626) 408-9821,05D1079813,Routine Chemistry,20081205,,,,
