Establishment Name,"City, State/Zip",FEI,Establishment Status
UPMC Children's Hospital of Pittsburgh,"Pittsburgh, Pennsylvania / 15224",3004571461.0,Registered
UPMC Hillman Cancer Center Riviera Facility,"Pittsburgh, Pennsylvania / 15219",3017870223.0,Inactive
USC Kenneth Norris Jr. Cancer Hospital,"Los Angeles, California / 90033",2077823.0,Registered
USC Reproductive Endocrinology and Infertility,"Los Angeles, California / 90017",3004715781.0,Inactive
UT Health San Antonio Multispecialty & Research Hospital,"San Antonio, Texas / 78229",3030989320.0,Registered
UT Health San Antonio Reproductive Health and Fertility Center,"San Antonio, Texas / 78229-3931",3004554760.0,Registered
UT MD Anderson Cancer Center,"Houston, Texas / 77030",1670014.0,Registered
UTHealth - The Evelyn H. Griffin Stem Cell Therapeutics Research Laboratory,"Houston, Texas / 77054",3009561521.0,Registered
UTHealth - The Judith R. Hoffberger Cellular Therapeutics Laboratory,"Houston, Texas / 77030",3013537065.0,Registered
UVA Center for Human Therapeutics,"Charlottesville, Virginia / 22903",3020907541.0,Registered
UW Health Fertility Care,"Middleton, Wisconsin / 53562-5512",3003678886.0,Registered
UW Medicine - University of Washington,"Seattle, Washington / 98195",3004080823.0,Registered
UW Medicine Central Laboratory,"Renton, Washington / 98057",3000281640.0,Registered
"Ultimate Labs, Inc.","San Diego, California / 92121",3007675366.0,Inactive
United Regenerative Therapeutics LLC,"Port Saint Lucie, Florida / 34587",3042349319.0,Registered
"Unity Fertility Center, LLC","Pasadena, California / 91105",3011481600.0,Registered
Unità di AFERESI - Immunoematologia e Medicina Trasfusionale - Ospedale di Cremona-ASST,"Cremona, / 26100",3007953093.0,Registered
"Universitaetsklinik Leipzig AoR, Institut fur Transfusionsmedizin","Leipzig, / 04103",3004554536.0,Inactive
"Universitaetsklinikum Jena, Kooperationszentrum fuer Stammzelltransplantation","Jena, / D 07740",3004618407.0,Inactive
University Department of Haematology and BMT,"Katowice, / 40-032",3009503568.0,Registered
University Fertility Center,"Torrance, California / 90505",3006717635.0,Registered
University Hospital,"Uppsala, / SE-751 85",3004554614.0,Registered
University Hospital Antwerp,"Edegem, / 2650",3002819197.0,Registered
University Hospital Basel,"Basel, / 4031",3004733159.0,Inactive
University Hospital Carl Gustav Carus Dresden Medical Department 1,"Dresden, / D-01307",3004554545.0,Inactive
University Hospital Center Zagreb,"Zegreb, /",3007953140.0,Inactive
University Hospital Freiburg,"Freiburg, / 79106",3009003661.0,Inactive
University Hospitals Cleveland Medical Center/SCC Cellular Therapy and Collection Facilities,"Cleveland, Ohio / 44106",3005123843.0,Registered
University Hospitals Fertility Center,"Beachwood, Ohio / 44122",3009366809.0,Registered
"University Reproductive Associates, P.C.","Hasbrouck Heights, New Jersey / 07604",3005187588.0,Registered
University of Alabama at Birmingham Gamete Biology Laboratory,"Birmingham, Alabama / 35249",3004126734.0,Registered
University of Alabama at Birmingham Hospital Cellular Therapy Laboratory,"Birmingham, Alabama / 35249",3002843366.0,Registered
"University of Arizona, Center for Cellular Transplantation","Tucson, Arizona / 85724",3007793585.0,Inactive
University of California Davis Health,"Sacramento, California / 95817",3005339821.0,Registered
University of California Stem Cell Laboratory,"San Diego, California / 92121",3003374172.0,Inactive
University of Chicago Cellular and Tissue-Based Processing cGMP Facility,"Chicago, Illinois / 60637",3008286850.0,Registered
University of Chicago Hospitals,"Chicago, Illinois / 60607",3003966339.0,Registered
University of Chicago Medical Center Advanced Cellular Therapeutics Facility,"Chicago, Illinois / 60637",3004775432.0,Registered
University of Cincinnati Center for Reproductive Health,"West Chester, Ohio / 45069",3010292882.0,Registered
University of Colorado Hospital Authority,"Aurora, Colorado / 80045",3008771780.0,Registered
University of Florida In-Vitro Fertilization Laboratory at Shands Hospital,"Gainesville, Florida / 32610",3003926823.0,Inactive
University of Heidelberg,"Heidelberg, / D-69120",3004641568.0,Inactive
University of Illinois Chicago,"Chicago, Illinois / 60612-7316",3003369677.0,Registered
"University of Illinois Hospital & Health Sciences, Stem Cell / Bone Marrow Processing Laboratory","Chicago, Illinois / 60612-4348",3004775428.0,Registered
University of Illinois at Chicago,"Chicago, Illinois / 60612",3003966286.0,Registered
University of Iowa Health Care,"Iowa City, Iowa / 52242",3003767692.0,Registered
University of Iowa Hospitals and Clinics IVF Clinic,"Iowa City, Iowa / 52245",3016052847.0,Registered
University of Kentucky,"Lexington, Kentucky / 40536-0293",3003928273.0,Registered
University of Maryland Andrology / IVF Laboratory,"Baltimore, Maryland / 21201",3003939233.0,Inactive
"University of Maryland Medical Center, LLC","Baltimore, Maryland / 21201",3003937781.0,Registered
"University of Maryland Medical Center,LLC","Baltimore, Maryland / 21201",3005669292.0,Registered
University of Miami Hospital and Clinics-Sylvester Comprehensive Cancer Center,"Miami, Florida / 33136",3007767482.0,Registered
"University of Miami, Diabetes Research Institute","Miami, Florida / 33136",3003926976.0,Registered
University of Michigan Center for Reproductive Medicine,"Ann Arbor, Michigan / 48108",3003974918.0,Registered
University of Michigan Health Center for Reproductive Medicine at Bloomfield Hills,"Bloomfield Hills, Michigan / 48304",3006074124.0,Registered
University of Michigan Hospital & Health Centers,"Ann Arbor, Michigan / 48109-2800",3008453145.0,Registered
"University of Minnesota Medical Center, M Health Fairview Cell Therapy Laboratory","Saint Paul, Minnesota / 55108",3003980937.0,Registered
University of Mississippi Medical Center Bone Marrow Transplant Laboratory,"Jackson, Mississippi / 39216",3003947360.0,Registered
University of Mississippi Medical Center- IVF & Andrology Laboratory,"Flowood, Mississippi / 39232",3005164323.0,Registered
University of Missouri Reproductive Health and Fertility Center,"Columbia, Missouri / 65201",3003934724.0,Registered
University of Missouri-Columbia- NextGen,"Columbia, Missouri / 65211",1970010.0,Registered
University of New Mexico Hospital- Andrology Laboratory,"Albuquerque, New Mexico / 87106",3004471651.0,Inactive
University of North Carolina at Chapel Hill,"Chapel Hill, North Carolina / 27517",3014254090.0,Registered
University of Pittsburgh Cancer Institute Hillman Cancer Center,"Pittsburgh, Pennsylvania / 15213-1863",3004571535.0,Registered
University of Pittsburgh Medical Center Shadyside,"Pittsburgh, Pennsylvania / 15213",3004565478.0,Registered
University of Roch-Strong Memorial Hospital,"Rochester, New York / 14642-0001",1372065.0,Registered
"University of South Florida, In Vitro Fertilization Laboratory","Tampa, Florida / 33606",3002697754.0,Inactive
"University of Tennessee Medical Center, Cell Therapy Laboratory","Knoxville, Tennessee / 37920",3020920459.0,Registered
University of Utah Andrology Laboratory,"Salt Lake City, Utah / 84108",3005211053.0,Registered
University of Utah Cell Therapy and Regenerative Medicine,"Salt Lake City, Utah / 84108",3004471729.0,Registered
University of Utah SJHC Andrology Laboratory,"South Jordan, Utah / 84009",3013685289.0,Inactive
University of Vermont Medical Center,"Burlington, Vermont / 05401",3008274430.0,Registered
University of Vermont Medical Center,"Burlington, Vermont / 05401-1473",1271308.0,Registered
University of Virginia Health System,"Charlottesville, Virginia / 22908",1172512.0,Registered
University of Washington Medical Center - Roosevelt,"Seattle, Washington / 98105",3004561799.0,Registered
University of Wisconsin Hospitals and Clinics Authority,"Madison, Wisconsin / 53792-8360",2171890.0,Registered
Uniwersyteckie Centrum Kliniczne Warszawskiego Uniwersytetu Medycznego,"Warsaw, / 02-097",3011417940.0,Registered
UofL Health Mary and Elizabeth Hospital,"Louisville, Kentucky / 40215",3005750347.0,Inactive
"UofL Health, Inc. d/b/a UofL Hospital","Louisville, Kentucky / 40202",3000146058.0,Registered
Upstate Cord Blood Bank,"Syracuse, New York / 13215",3013678540.0,Inactive
"Upstate New York Transplant Services, Inc.","Williamsville, New York / 14221",3000718051.0,Registered
"Utah Cord Bank, Inc.","Sandy, Utah / 84070",3005351861.0,Registered
Utah Fertility Center,"Pleasant Grove, Utah / 84062",3008747025.0,Registered
Utah Lions Eye Bank,"Murray, Utah / 84107",3000215349.0,Registered
VA Tennessee Valley Health Care System,"Nashville, Tennessee / 37212",3005810007.0,Registered
VCUHS Cellular Therapeutics Laboratory,"Richmond, Virginia / 23219",3004731561.0,Registered
VFX Laboratories LLC,"Grapevine, Texas / 76051",3030377014.0,Inactive
VIOS- Kindbody,"Crest Hill, Illinois / 60403",3005186075.0,Inactive
VRL Eurofins,"Centennial, Colorado / 80111",3008772203.0,Inactive
Valley Andrology Fertility Center Inc.,"Clovis, California / 93611",3008304508.0,Registered
Vanderbilt University Hospital,"Nashville, Tennessee / 37232-5505",1071195.0,Registered
Vanderbilt University Medical Center,"Franklin, Tennessee / 37067",3014620067.0,Inactive
Vascular Transplant Services,"Millington, Tennessee / 38053",3007466905.0,Inactive
"Vascular Transplant Services, Inc","Schaumburg, Illinois / 60173",3006398686.0,Inactive
Vatsalya Healthcare and Polyclinic PVT LTD,"KATHMANDU, / 44600",3014562649.0,Inactive
Ventus IVF Center,"Lefkosa, / 99010",3030614228.0,Registered
Vericel Corporation,"Cambridge, Massachusetts / 02139",3002836339.0,Registered
Vermont Center for Reproductive Medicine,"Burlington, Vermont / 05401",3003927068.0,Registered
"Versiti Blood Health, Inc dba Versiti Blood Center of Indiana","Indianapolis, Indiana / 46208",1873403.0,Registered
"Versiti Blood Health, Inc. dba Versiti Blood Center of Michigan","Grand Rapids, Michigan / 49503-1704",1875548.0,Registered
"VetStem Bioppharma, Inc.","Poway, California / 92064",3007324698.0,Inactive
"ViaCord, LLC","Hebron, Kentucky / 41048",3003978223.0,Registered
Vialfreeze Corporation,"Knoxville, Tennessee / 37909",3015298363.0,Inactive
Victoria Angel Registry of Hope Public Cord Blood Bank,"Markham, ON., / L6B0T1",3006556199.0,Inactive
VidaCel,"Santiago, / 7640623",3010961976.0,Registered
Viera Fertility Center,"Melbourne, Florida / 32940",3003926629.0,Registered
Vios Fertility Institute,"Crest Hill, Illinois / 60403",3021934280.0,Inactive
Vios Fertility Institute,"Southfield, Michigan / 48034",3004114998.0,Inactive
Vios Fertility Institute,"St. Louis, Missouri / 63141",3012088803.0,Inactive
Vios Fertility Institute - Aurora,"Aurora, Illinois / 60504",,Inactive
Vios Fertility Institute Chicago d/b/a Kindbody of ILL Medical Practice,"Chicago, Illinois / 60661",3013666275.0,Registered
Vios Fertility Institute Chicago dba Kindbody Wicker Park,"Chicago, Illinois / 60622",3012697318.0,Registered
"Vios Fertility Institute LLC, DBA Kindbody of MO Medical Practice","Creve Couer, Missouri / 63141",3021559133.0,Registered
Vios Fertility Institute Milwaukee,"Wauwatosa, Wisconsin / 53226",3015149725.0,Inactive
Virgin Health Bank QSTP-LLC,"Doha, /",3010479150.0,Inactive
Virginia Center for Reproductive Medicine,"Reston, Virginia / 20190",3003939253.0,Registered
Virginia Commonwealth University Health System,"Richmond, Virginia / 23235",3013528403.0,Registered
Virginia Commonwealth University Pancreatic Islet Cell Transplantation Lab,"Richmond, Virginia / 23219",3012080295.0,Registered
Virginia Fertility & IVF,"Charlottesville, Virginia / 22911",3005667202.0,Registered
"Virginia Fertility Associate, LLC","Norfolk, Virginia / 23507",3020161200.0,Registered
Virginia Fertility Associates LLC,"Richmond, Virginia / 23235",3003939262.0,Registered
VisionGift,"Boston, Massachusetts / 02210",3013534653.0,Registered
VisionGift,"Portland, Oregon / 97214",3001239138.0,Registered
Vista Biologicals Corporation,"Carlsbad, California / 92011-1523",1000406283.0,Registered
Vista Cord LLC,"Starkville, Mississippi / 39759",3006660727.0,Inactive
Vita Altera IVF Center,"Nicosia, / 99010",3020920063.0,Inactive
Vita Biosciences LLC,"Vero Beach, Florida / 32962",,Pre-registered
Vita Volare,"Altadena, California / 91001",3018123064.0,Inactive
Vitacell Biologics llc,"lewisburg, Tennessee / 37091",3023161977.0,Inactive
Vitalab Center for Assisted Conception,"Johannesburg, / 2057",3017885629.0,Inactive
Vitalant,"Tempe, Arizona / 85281",3008110521.0,Registered
Vitalant,"Allendale, New Jersey / 07401",3006399760.0,Registered
Vitti Labs LLC,"Liberty, Missouri / 64068",3015365441.0,Registered
"Viver Labs, Inc","Playa Vista, California / 90066",3045425815.0,Registered
Vivere Arizona Reproductive Institute,"Tucson, Arizona / 85718",3009712090.0,Inactive
Vivere-Dallas Fertility Laboratory,"Dallas, Texas / 75243",3009562766.0,Inactive
"Vivex Biologics, Inc.","Miami, Florida / 33167",1000113913.0,Registered
"Vivorte, Inc","Louisville, Kentucky / 40204",3010642815.0,Inactive
WCB,"Sandy, Utah / 84070",3009831493.0,Inactive
WORLDWIDE IVF AND FROZEN SHIPPING SOLUTIONS LLC,"North bay village, Florida / 33141",3041701795.0,Registered
Wake Forest University Baptist Medical Center Blood and Marrow Transplant Lab,"Winston-Salem, North Carolina / 27157",3001404059.0,Inactive
Wake Forest University School of Medicine,"Winston-Salem, North Carolina / 27157",3007376233.0,Registered
Washington Fertility Center,"Annandale, Virginia / 22003",3005668178.0,Registered
Washington Fertility Center,"Alexandria, Virginia / 22310",3004102510.0,Inactive
Washington University School of Medicine Department of OB/GYN,"St. Louis, Missouri / 63108-2259",3003934711.0,Registered
"Wellnest Fertility, Inc","South Ogden, Utah / 84405",3036395691.0,Registered
Welsh Bone Marrow Donor Registry,"Talbot Green, / CF72 9WB",3004554589.0,Registered
"West Coast Fertility Centers, LLC","Los Angeles, California / 90017",3029809546.0,Registered
"West Coast Fertility Centers, LLC","Fountain Valley, California / 92708",3003942701.0,Registered
West Coast Reproductive TLC Laboratory,"Tarzana, California / 91356",3030421380.0,Registered
"West Virginia University Hospitals, Inc. Clinical Laboratories Blood Bank","Morgantown, West Virginia / 26506-8009",3006269411.0,Registered
Westchester County Healthcare Corporation DBA Westchester Medical Center (CTEL),"Valhalla, New York / 10595",3010292282.0,Registered
Westchester IVF,"White Plains, New York / 10605",3005587387.0,Registered
Western Fertility Institute,"Encino, California / 91436",3013306137.0,Registered
"Westlake IVF, L.L.C.","Austin, Texas / 78746",3009085684.0,Registered
Westmead Hospital,"Sydney, / 2145",1000554846.0,Inactive
"Whitten Nevada Center for Reproductive Medicine, P.C.","Reno, Nevada / 89511",3004105841.0,Registered
Williams OB/GYN Associates,"San Dimas, California / 91773",3006201627.0,Registered
Wilmington Fertility Center PLLC,"Wilmington, North Carolina / 28403",3025466702.0,Registered
Wilmington Reproductive Laboratories,"Wilmington, North Carolina / 28403",3014420061.0,Inactive
Wolfson Fertility Centre,"LONDON, /",3015474584.0,Inactive
Women & Infants' Hospital of Rhode Island,"Providence, Rhode Island / 02903",3006146324.0,Registered
"Women's Care Fertility & Reproductive Medicine, Atrium Health-Navicent","Macon, Georgia / 31210",3004513862.0,Inactive
Women's Fertility and Health Center,"Rockville, Maryland / 20850",3005668083.0,Registered
Women's Specialty Health Centers,"Noblesville, Indiana / 46060",3005193950.0,Inactive
Women's Specialty and Fertility Center,"Clovis, California / 93611",3005692408.0,Registered
Women's Specialty and Fertility Center,"Clovis, California / 93611",3006721990.0,Inactive
Wood Violet,"Middleton, Wisconsin / 53562",3006601204.0,Registered
"Wright State Physicians, Obstetrics and Gynecology","Dayton, Ohio / 45409",3010930284.0,Inactive
WuXi AppTec Inc.,"St. Paul, Minnesota / 55120",3002199759.0,Inactive
"Xtant Medical Holdings, Inc.","Belgrade, Montana / 59714",3005168462.0,Registered
